@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 numeric
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute Class {'1','2','3','4','5','6'}
@data
1.40812193168396,1.24798280908464,1.13040734005711,0.476152229722604,0.874899360502529,0.732543521709048,0.293953508505413,-0.269726191782788,0.899168253719956,0.752347957359305,0.0776975873820185,-0.0598414986527048,2.03174574854441,1.70878912550917,1.88785455787469,0.89924248738954,1.44134449610927,1.15647591013353,1.00323414234781,0.0174545593061682,0.913357320429861,0.807272569941365,0.185586706364633,-0.170870700413109,2.1130631561254,1.71386704955988,1.93682474836824,0.917049182317373,1.18665095076531,1.52792000324,1.5815161854833,0.730919056346005,0.932579893814562,0.980632313983339,0.717508114288986,0.117342591872726,'3'
0.857572950992397,0.712972634969633,0.278258699987691,-0.280893273990511,0.874899360502529,0.732543521709048,0.0529921205570291,-0.0690894850553284,0.622813389317758,0.752347957359305,0.0776975873820185,-0.261001809820351,1.41898569069197,1.13877026096633,0.991598051714571,0.00897841232287129,0.895542653145511,0.790151288757152,0.170962342861541,-0.178626325001633,0.913357320429861,0.644261496913688,0.185586706364633,-0.317749633810908,1.16592586428151,1.51274956713972,1.58105095215137,0.723408707992118,0.914783407834146,0.963625678340026,0.698514992742106,0.103121206299509,0.932579893814562,0.657456868240754,0.190874309663094,-0.266669392862285,'3'
0.857572950992397,0.712972634969633,0.0347876599678568,-0.0790144730003475,0.600162991489762,0.732543521709048,0.0529921205570291,-0.269726191782788,0.899168253719956,0.421506949885606,0.0776975873820185,-0.261001809820351,0.874310083712031,0.772329562331657,0.155091979298456,-0.188858048803056,0.895542653145511,0.627340345923207,0.170962342861541,-0.325686988232485,0.913357320429861,0.644261496913688,0.185586706364633,-0.170870700413109,0.895315209468976,0.949620616363288,0.691616461609187,0.0940771664350399,0.914783407834146,0.641171778397186,0.168714277097386,-0.283215932190642,0.932579893814562,0.657456868240754,0.190874309663094,-0.266669392862285,'3'
0.582298460646618,0.712972634969633,0.0347876599678568,-0.280893273990511,0.874899360502529,0.402166595642689,0.0529921205570291,-0.269726191782788,0.622813389317758,0.421506949885606,-0.16415042821427,-0.411872043196085,0.874310083712031,0.609467029605133,0.155091979298456,-0.337235394647501,0.895542653145511,0.627340345923207,0.170962342861541,-0.178626325001633,0.366905447954207,0.644261496913688,0.185586706364633,-0.170870700413109,0.895315209468976,0.62783264449104,0.15795576728388,-0.29320378221547,0.914783407834146,0.641171778397186,0.168714277097386,-0.283215932190642,0.932579893814562,0.819044591112047,0.190874309663094,-0.266669392862285,'3'
0.857572950992397,0.383735604745013,0.0347876599678568,-0.280893273990511,0.600162991489762,0.402166595642689,-0.187969267391355,-0.420203721828383,0.622813389317758,0.752347957359305,0.0776975873820185,-0.261001809820351,0.874310083712031,0.609467029605133,0.155091979298456,-0.188858048803056,0.349740810181748,0.627340345923207,0.170962342861541,-0.178626325001633,0.366905447954207,0.644261496913688,0.422590567222919,0.0249678774506229,0.895315209468976,0.62783264449104,0.15795576728388,-0.29320378221547,0.914783407834146,0.802398728368606,0.168714277097386,-0.283215932190642,0.590919943993214,0.980632313983339,0.483448645566367,0.117342591872726,'3'
0.582298460646618,0.383735604745013,-0.208683380051977,-0.432302374733134,0.600162991489762,0.732543521709048,0.0529921205570291,-0.269726191782788,0.346458524915558,0.752347957359305,0.0776975873820185,-0.261001809820351,0.32963447673209,0.609467029605133,0.155091979298456,-0.188858048803056,0.349740810181748,0.627340345923207,0.408754285571901,0.0174545593061682,0.366905447954207,0.807272569941365,1.01510021936863,0.171846810848421,0.895315209468976,0.788726630427164,0.15795576728388,-0.29320378221547,0.574948979170188,0.963625678340026,0.46304800801112,0.103121206299509,0.590919943993214,0.980632313983339,0.483448645566367,0.117342591872726,'3'
0.307023970300839,0.712972634969633,0.278258699987691,-0.0790144730003475,0.325426622476996,0.732543521709048,0.293953508505413,0.131547221672131,0.622813389317758,0.586927453622456,0.319545602978307,-0.261001809820351,0.60197228022206,0.93519209505818,0.991598051714571,0.157355758167316,0.622641731663629,1.15647591013353,1.00323414234781,0.16451522253702,0.640131384192034,0.970283642969041,0.718845393295776,0.0249678774506229,0.557051890953303,0.949620616363288,0.691616461609187,0.0940771664350399,0.574948979170188,0.802398728368606,0.168714277097386,-0.0900473629455666,0.590919943993214,0.819044591112047,0.190874309663094,-0.266669392862285,'3'
0.307023970300839,0.712972634969633,0.278258699987691,0.122864327989817,0.600162991489762,0.567355058675868,0.293953508505413,-0.269726191782788,0.346458524915558,0.421506949885606,0.0776975873820185,-0.411872043196085,0.60197228022206,1.13877026096633,0.991598051714571,0.157355758167316,0.622641731663629,0.952962231591098,0.705994213959853,0.0174545593061682,0.640131384192034,0.481250423886011,-0.0514171544936523,-0.317749633810908,0.557051890953303,0.788726630427164,0.15795576728388,-0.099563307890215,0.574948979170188,0.802398728368606,0.168714277097386,-0.283215932190642,0.590919943993214,0.495869145369461,-0.0431851590595247,-0.266669392862285,'3'
0.307023970300839,0.177962460854625,-0.208683380051977,-0.432302374733134,0.325426622476996,0.402166595642689,-0.187969267391355,-0.420203721828383,0.346458524915558,0.586927453622456,0.0776975873820185,-0.613032354363731,0.60197228022206,0.44660449687861,0.155091979298456,-0.535071855773427,0.349740810181748,0.301718460255317,0.170962342861541,-0.521767872540288,0.366905447954207,0.481250423886011,-0.0514171544936523,-0.317749633810908,0.286441236140765,0.306044672618792,-0.316409294338615,-0.486844256540725,0.303081436239021,0.318717878454345,-0.302219692364587,-0.669553070680793,0.590919943993214,0.172693699626875,-0.452789229324107,-0.650681377597296,'4'
0.307023970300839,0.383735604745013,-0.208683380051977,-0.432302374733134,0.325426622476996,0.567355058675868,0.0529921205570291,-0.620840428555843,0.346458524915558,0.421506949885606,-0.647846459406848,-0.411872043196085,0.32963447673209,0.283741964152086,0.155091979298456,-0.535071855773427,0.349740810181748,0.464529403089262,-0.0668295998488197,-0.325686988232485,0.366905447954207,0.318239350858334,-0.0514171544936523,-0.51358821167464,0.286441236140765,0.306044672618792,-0.316409294338615,-0.68048473086598,0.574948979170188,0.157490928482925,-0.478819930912827,-0.669553070680793,0.590919943993214,0.172693699626875,-0.452789229324107,-0.842687369964802,'4'
0.307023970300839,0.548354119857323,0.0347876599678568,-0.634181175723298,0.325426622476996,0.402166595642689,-0.669892043288123,-0.420203721828383,0.346458524915558,0.214731320214544,-0.405998443810559,-0.411872043196085,0.32963447673209,0.44660449687861,-0.0839097556775771,-0.337235394647501,0.349740810181748,0.301718460255317,-0.0668295998488197,-0.521767872540288,0.366905447954207,0.155228277830657,-0.0514171544936523,-0.51358821167464,0.557051890953303,0.145150686682669,-0.494296192447049,-0.68048473086598,0.574948979170188,0.157490928482925,-0.478819930912827,-0.862721639925868,0.317591984136136,0.172693699626875,-0.277244627782143,-0.650681377597296,'4'
0.0317494799550609,0.383735604745013,-0.695625460091646,-0.634181175723298,0.0506902534642298,0.195681016851214,-0.428930655339739,-0.420203721828383,0.0701036605133596,0.214731320214544,-0.16415042821427,-0.411872043196085,0.32963447673209,0.120879431425563,-0.621663659373651,-0.535071855773427,0.349740810181748,0.138907517421372,-0.601861470947131,-0.864909420078941,0.0253730276569231,0.155228277830657,-0.821679702283082,-0.709426789538371,0.286441236140765,0.306044672618792,-0.316409294338615,-0.68048473086598,0.303081436239021,0.157490928482925,-0.478819930912827,-0.862721639925868,0.0442640242790578,0.172693699626875,-0.686848698046725,-0.842687369964802,'4'
0.0317494799550609,0.177962460854625,-0.452154420071812,-0.432302374733134,0.0506902534642298,0.195681016851214,-0.187969267391355,-0.420203721828383,0.346458524915558,0.421506949885606,-0.16415042821427,-0.411872043196085,0.32963447673209,0.120879431425563,-0.621663659373651,-0.881285662743798,0.00861465832939496,0.138907517421372,-0.839653413657492,-0.717848756848089,0.0253730276569231,-0.00778279519701908,-0.821679702283082,-0.85630572293617,0.286441236140765,0.145150686682669,-0.494296192447049,-0.874125205191235,0.0312138933078544,0.157490928482925,-0.714286915643813,-0.862721639925868,0.0442640242790578,-0.150481746115711,-1.15496763549196,-1.08269486042418,'4'
0.307023970300839,0.383735604745013,-0.208683380051977,-0.432302374733134,0.0506902534642298,0.0304925538180346,-0.669892043288123,-0.620840428555843,-0.20625120388884,0.0493108164776947,-0.405998443810559,-0.613032354363731,-0.0107877776303739,-0.0419831013009609,-0.860665394349683,-0.881285662743798,-0.196061032782016,-0.023903425412574,-0.839653413657492,-0.864909420078941,-0.179546424521447,-0.00778279519701908,-0.821679702283082,-0.85630572293617,0.0158305813282261,-0.176637285189579,-1.20584378488079,-1.1161757980978,0.0312138933078544,-0.164962971459915,-0.9497539003748,-1.10418235148221,-0.22906393557802,-0.312069468987004,-0.920908166769344,-1.08269486042418,'4'
-0.243525010390717,0.0133439457423145,-0.93909650011148,-0.836059976713462,-0.224046115548536,0.195681016851214,-0.910853431236507,-0.620840428555843,-0.20625120388884,0.0493108164776947,-0.647846459406848,-0.411872043196085,-0.0107877776303739,-0.0419831013009609,-0.860665394349683,-0.881285662743798,-0.196061032782016,-0.023903425412574,-0.839653413657492,-0.864909420078941,-0.179546424521447,-0.00778279519701908,-0.821679702283082,-0.85630572293617,0.0158305813282261,-0.176637285189579,-0.968661254069544,-1.1161757980978,0.0312138933078544,-0.326189921431335,-1.18522088510579,-0.862721639925868,0.0442640242790578,-0.312069468987004,-1.15496763549196,-1.08269486042418,'4'
-0.243525010390717,0.177962460854625,-0.93909650011148,-0.634181175723298,-0.224046115548536,0.0304925538180346,-0.669892043288123,-0.420203721828383,-0.20625120388884,0.421506949885606,-0.405998443810559,-0.261001809820351,-0.215041130247852,-0.0419831013009609,-0.860665394349683,-0.881285662743798,-0.196061032782016,-0.023903425412574,-0.839653413657492,-0.864909420078941,0.0253730276569231,-0.00778279519701908,-0.821679702283082,-0.709426789538371,0.0158305813282261,-0.337531271125704,-1.20584378488079,-0.874125205191235,0.0312138933078544,-0.326189921431335,-1.18522088510579,-1.10418235148221,-0.22906393557802,-0.312069468987004,-0.920908166769344,-0.650681377597296,'4'
-0.243525010390717,0.0133439457423145,-0.695625460091646,-0.432302374733134,-0.224046115548536,0.402166595642689,-0.428930655339739,-0.269726191782788,0.346458524915558,0.421506949885606,0.621855622473669,-0.261001809820351,-0.215041130247852,-0.0419831013009609,-0.860665394349683,-0.881285662743798,0.00861465832939496,-0.023903425412574,-0.839653413657492,-0.717848756848089,0.366905447954207,0.318239350858334,-0.584675841424796,-0.51358821167464,0.0158305813282261,-0.337531271125704,-1.20584378488079,-1.1161757980978,-0.240653649623312,-0.326189921431335,-0.9497539003748,-0.669553070680793,-0.22906393557802,-0.312069468987004,-0.277244627782143,-0.266669392862285,'4'
-0.243525010390717,0.383735604745013,-0.452154420071812,-0.280893273990511,0.325426622476996,0.402166595642689,0.595155243440893,-0.269726191782788,0.622813389317758,0.586927453622456,0.319545602978307,-0.0598414986527048,-0.0107877776303739,-0.0419831013009609,-0.860665394349683,-0.732908316899354,0.349740810181748,0.301718460255317,-0.601861470947131,-0.521767872540288,0.366905447954207,0.481250423886011,0.185586706364633,-0.170870700413109,-0.254780073484312,-0.337531271125704,-0.968661254069544,-0.68048473086598,-0.240653649623312,-0.326189921431335,-0.302219692364587,-0.283215932190642,0.317591984136136,0.0111059767555822,-0.277244627782143,-0.0746634004947796,'4'
0.582298460646618,0.383735604745013,0.0347876599678568,-0.0790144730003475,0.600162991489762,0.732543521709048,0.595155243440893,0.131547221672131,0.899168253719956,0.917768461096155,0.863703638069957,0.342479123682587,0.874310083712031,0.772329562331657,0.155091979298456,0.00897841232287129,0.895542653145511,0.790151288757152,0.408754285571901,0.0174545593061682,1.18658325666769,0.970283642969041,1.01510021936863,0.171846810848421,0.557051890953303,0.62783264449104,0.15795576728388,-0.099563307890215,0.914783407834146,0.641171778397186,0.698514992742106,0.103121206299509,0.932579893814562,0.657456868240754,0.483448645566367,0.117342591872726,'3'
1.13284744133818,0.877591150081943,0.826068540032319,0.122864327989817,1.1496357295153,1.1042175635337,0.595155243440893,0.332183928399591,1.17552311812216,0.917768461096155,0.863703638069957,0.141318812514941,1.146647887202,0.93519209505818,0.991598051714571,0.355192219293242,1.16844357462739,1.15647591013353,0.705994213959853,0.16451522253702,1.18658325666769,0.807272569941365,0.718845393295776,0.171846810848421,1.16592586428151,0.949620616363288,0.691616461609187,0.0940771664350399,1.18665095076531,0.963625678340026,0.168714277097386,0.103121206299509,1.20590785367164,0.980632313983339,0.483448645566367,-0.0746634004947796,'3'
0.857572950992397,0.548354119857323,0.582597500012484,-0.0790144730003475,0.600162991489762,0.195681016851214,0.836116631389277,0.131547221672131,1.17552311812216,0.752347957359305,0.319545602978307,0.141318812514941,1.146647887202,0.772329562331657,0.394093714274489,0.00897841232287129,0.895542653145511,0.627340345923207,0.408754285571901,0.0174545593061682,1.18658325666769,0.644261496913688,0.185586706364633,0.0249678774506229,0.895315209468976,0.62783264449104,0.45443393079794,-0.099563307890215,1.18665095076531,0.802398728368606,0.46304800801112,0.103121206299509,1.20590785367164,0.819044591112047,0.483448645566367,0.117342591872726,'3'
0.582298460646618,0.177962460854625,0.826068540032319,0.122864327989817,1.1496357295153,0.732543521709048,0.293953508505413,0.131547221672131,1.45187798252436,1.28996459450407,0.621855622473669,0.342479123682587,0.874310083712031,0.609467029605133,0.394093714274489,0.00897841232287129,1.16844357462739,0.627340345923207,0.170962342861541,0.0174545593061682,1.18658325666769,0.807272569941365,0.718845393295776,0.171846810848421,1.16592586428151,0.788726630427164,0.45443393079794,0.0940771664350399,1.18665095076531,0.802398728368606,0.46304800801112,0.103121206299509,0.932579893814562,0.819044591112047,0.717508114288986,0.117342591872726,'3'
1.13284744133818,0.712972634969633,0.278258699987691,0.122864327989817,1.42437209852806,1.26940602656688,0.595155243440893,0.332183928399591,1.45187798252436,1.28996459450407,0.863703638069957,0.493349357058322,1.146647887202,0.609467029605133,0.155091979298456,0.00897841232287129,1.16844357462739,0.790151288757152,0.705994213959853,0.16451522253702,1.18658325666769,1.17404748425364,1.01510021936863,0.367685388712153,1.16592586428151,0.788726630427164,0.45443393079794,0.0940771664350399,0.914783407834146,0.802398728368606,0.698514992742106,0.103121206299509,1.20590785367164,1.14222003685463,0.717508114288986,0.357350082332109,'3'
1.40812193168396,1.24798280908464,0.826068540032319,0.476152229722604,1.42437209852806,1.1042175635337,1.13731836632476,0.332183928399591,0.899168253719956,0.917768461096155,0.621855622473669,0.141318812514941,1.146647887202,1.13877026096633,0.991598051714571,0.355192219293242,1.16844357462739,1.15647591013353,1.24102608505817,0.16451522253702,1.45980919290551,1.17404748425364,1.60760987151435,0.367685388712153,1.16592586428151,1.11051460229941,0.691616461609187,0.336127759341608,1.52648537942927,0.963625678340026,0.46304800801112,0.344581917855854,1.54756780349299,1.14222003685463,0.717508114288986,0.357350082332109,'3'
0.857572950992397,0.877591150081943,0.582597500012484,0.122864327989817,0.874899360502529,0.567355058675868,0.595155243440893,0.131547221672131,0.899168253719956,0.586927453622456,0.319545602978307,0.342479123682587,1.41898569069197,1.13877026096633,0.69284588299453,0.157355758167316,1.16844357462739,0.790151288757152,0.705994213959853,0.0174545593061682,1.8013416132028,0.970283642969041,0.718845393295776,0.171846810848421,1.16592586428151,1.11051460229941,0.988094625123247,0.336127759341608,1.52648537942927,0.963625678340026,0.698514992742106,0.103121206299509,1.54756780349299,0.980632313983339,0.717508114288986,0.117342591872726,'3'
0.857572950992397,0.548354119857323,0.278258699987691,0.324743128979981,0.874899360502529,0.732543521709048,0.595155243440893,0.131547221672131,0.899168253719956,0.917768461096155,0.621855622473669,0.141318812514941,1.75940794505444,0.93519209505818,0.69284588299453,0.157355758167316,1.44134449610927,1.15647591013353,1.00323414234781,0.360596106844822,1.45980919290551,1.17404748425364,1.01510021936863,0.367685388712153,1.50418918279719,0.949620616363288,0.691616461609187,0.0940771664350399,1.52648537942927,0.963625678340026,0.46304800801112,0.103121206299509,1.20590785367164,0.980632313983339,0.483448645566367,0.357350082332109,'3'
0.857572950992397,0.712972634969633,0.582597500012484,0.122864327989817,0.874899360502529,0.897731984742228,0.595155243440893,0.131547221672131,1.17552311812216,1.12454409076722,0.863703638069957,0.342479123682587,1.41898569069197,1.13877026096633,0.991598051714571,0.355192219293242,1.44134449610927,1.15647591013353,1.00323414234781,0.360596106844822,1.45980919290551,0.970283642969041,0.718845393295776,0.367685388712153,1.50418918279719,0.949620616363288,0.45443393079794,0.0940771664350399,1.18665095076531,0.963625678340026,0.46304800801112,0.344581917855854,1.20590785367164,0.980632313983339,0.483448645566367,0.117342591872726,'3'
0.857572950992397,0.877591150081943,0.582597500012484,0.122864327989817,1.1496357295153,1.1042175635337,0.836116631389277,0.332183928399591,1.17552311812216,1.12454409076722,1.16601365756532,0.141318812514941,1.41898569069197,1.13877026096633,0.991598051714571,0.355192219293242,1.44134449610927,0.952962231591098,0.705994213959853,0.360596106844822,1.45980919290551,0.970283642969041,1.01510021936863,0.171846810848421,1.16592586428151,0.949620616363288,0.45443393079794,0.336127759341608,1.18665095076531,0.963625678340026,0.46304800801112,0.103121206299509,1.20590785367164,0.980632313983339,0.483448645566367,0.117342591872726,'3'
1.13284744133818,1.08336429397233,0.826068540032319,0.324743128979981,1.1496357295153,1.1042175635337,1.13731836632476,0.131547221672131,1.17552311812216,1.12454409076722,0.863703638069957,0.141318812514941,1.41898569069197,0.93519209505818,0.69284588299453,0.355192219293242,1.44134449610927,0.952962231591098,1.00323414234781,0.16451522253702,1.18658325666769,0.970283642969041,1.01510021936863,0.171846810848421,1.16592586428151,0.949620616363288,0.45443393079794,0.0940771664350399,1.18665095076531,0.963625678340026,0.46304800801112,0.103121206299509,1.20590785367164,0.980632313983339,0.483448645566367,0.117342591872726,'3'
1.13284744133818,1.08336429397233,0.826068540032319,0.122864327989817,1.42437209852806,0.897731984742228,0.293953508505413,0.131547221672131,1.17552311812216,0.917768461096155,0.319545602978307,0.141318812514941,1.146647887202,0.93519209505818,0.991598051714571,0.157355758167316,1.16844357462739,0.952962231591098,1.00323414234781,0.16451522253702,1.18658325666769,0.807272569941365,0.422590567222919,0.0249678774506229,1.16592586428151,0.949620616363288,0.45443393079794,0.0940771664350399,1.18665095076531,0.802398728368606,0.46304800801112,0.103121206299509,1.54756780349299,0.819044591112047,0.483448645566367,0.117342591872726,'3'
1.40812193168396,0.877591150081943,0.278258699987691,0.122864327989817,1.1496357295153,0.897731984742228,0.293953508505413,0.131547221672131,0.899168253719956,0.917768461096155,0.621855622473669,-0.0598414986527048,1.146647887202,0.93519209505818,0.991598051714571,0.157355758167316,1.16844357462739,0.790151288757152,0.408754285571901,0.0174545593061682,1.18658325666769,0.807272569941365,0.718845393295776,0.367685388712153,1.16592586428151,0.788726630427164,0.45443393079794,0.0940771664350399,1.52648537942927,0.802398728368606,0.46304800801112,0.103121206299509,1.20590785367164,0.980632313983339,0.483448645566367,0.117342591872726,'3'
1.13284744133818,0.548354119857323,0.278258699987691,-0.0790144730003475,0.874899360502529,0.567355058675868,0.293953508505413,-0.0690894850553284,1.17552311812216,0.917768461096155,0.0776975873820185,-0.0598414986527048,1.146647887202,0.93519209505818,0.69284588299453,0.157355758167316,1.16844357462739,0.790151288757152,0.408754285571901,-0.178626325001633,1.18658325666769,0.807272569941365,0.422590567222919,0.171846810848421,1.16592586428151,1.11051460229941,0.691616461609187,0.336127759341608,1.18665095076531,0.963625678340026,0.698514992742106,0.103121206299509,1.20590785367164,0.980632313983339,0.717508114288986,0.117342591872726,'3'
0.857572950992397,0.548354119857323,0.278258699987691,-0.0790144730003475,1.1496357295153,0.897731984742228,0.0529921205570291,-0.0690894850553284,1.17552311812216,0.752347957359305,0.0776975873820185,-0.0598414986527048,1.146647887202,0.772329562331657,0.394093714274489,-0.188858048803056,1.16844357462739,0.790151288757152,0.408754285571901,0.16451522253702,0.913357320429861,0.644261496913688,0.185586706364633,0.0249678774506229,1.16592586428151,0.949620616363288,0.691616461609187,0.0940771664350399,1.18665095076531,0.963625678340026,0.698514992742106,0.103121206299509,1.20590785367164,0.980632313983339,0.483448645566367,-0.0746634004947796,'3'
