@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 numeric
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 numeric
@attribute V40 numeric
@attribute V41 numeric
@attribute V42 numeric
@attribute V43 numeric
@attribute V44 numeric
@attribute V45 numeric
@attribute V46 numeric
@attribute V47 numeric
@attribute V48 numeric
@attribute V49 numeric
@attribute V50 numeric
@attribute V51 numeric
@attribute V52 numeric
@attribute V53 numeric
@attribute V54 numeric
@attribute V55 numeric
@attribute V56 numeric
@attribute V57 numeric
@attribute V58 numeric
@attribute V59 numeric
@attribute V60 numeric
@attribute V61 numeric
@attribute V62 numeric
@attribute V63 numeric
@attribute V64 numeric
@attribute V65 numeric
@attribute V66 numeric
@attribute V67 numeric
@attribute V68 numeric
@attribute V69 numeric
@attribute V70 numeric
@attribute V71 numeric
@attribute V72 numeric
@attribute V73 numeric
@attribute V74 numeric
@attribute V75 numeric
@attribute V76 numeric
@attribute V77 numeric
@attribute V78 numeric
@attribute V79 numeric
@attribute V80 numeric
@attribute V81 numeric
@attribute V82 numeric
@attribute V83 numeric
@attribute V84 numeric
@attribute V85 numeric
@attribute V86 numeric
@attribute V87 numeric
@attribute V88 numeric
@attribute V89 numeric
@attribute V90 numeric
@attribute Class {'1','2','3','4','5'}
@data
-0.168642300068692,0.0135998472546422,0.297148927286462,-0.0415455426398742,-0.0779399367868533,0.0515001769236881,-0.163522867030689,0.0346933317760669,0.305802778976359,-0.0527775127597304,0.066742944755317,0.065863231595028,-0.146624465733071,0.0588656029738608,0.344121426626748,-0.018690181613172,-0.0623580012456455,0.102967060614403,-0.168818343871901,0.0437638661445558,0.32230866723034,-0.0566444005391406,-0.0767104878702618,0.119942703139511,-0.101004643079123,-0.000650586413568903,0.313873541609899,0.0514890722189649,0.0112072695809779,0.187210144725731,-0.0590685199722311,0.0995740336841585,0.315030509714207,-0.0868430015794168,-0.0876867976526321,0.0852544687495557,0.0264147102523149,0.174684120013019,0.305235167766224,-0.0835236978195494,0.0905091955877512,0.312167770606711,-0.0216757128575328,0.110079320499422,0.333710610134869,0.115000011707727,0.0119185639828054,0.292292207193724,-0.0109532848336094,0.121473981827719,0.332216517511773,0.0471789238660138,0.0649539177988357,0.249732946044452,-0.10679690163695,0.156855333422568,0.36146590567674,0.0837743471037403,-0.00183121037131475,0.356016935880512,-0.0116736851529524,0.211833425326867,0.373296726433719,0.0103988621509476,0.0475319305525077,0.205779884292075,0.043663997794036,0.226484257422567,0.375117120348268,-0.0735516302295641,0.0149182096243043,0.221738606651717,0.0487795011308007,0.209422393469127,0.37403919005772,-0.0359114509574276,0.0835648290679066,0.218005030729715,-0.0198145992612728,0.177515668739935,0.383534836864825,-0.00342362656866117,0.0536223793548199,0.226439096302111,0.0248667990432091,0.123093436869434,0.370078919340651,0.0364538321434486,0.0880145137952091,0.238558584780129,'5'
-0.0250982013157059,0.0135998472546422,0.292297394742997,-0.0611458999489899,0.0090751981190172,-0.067853313671968,0.717608614820624,-0.0153510317593216,0.308184784757356,0.0206246594231711,1.02666353255973,0.253113930722753,-0.216575064507189,0.177911425365168,0.331621027148196,-0.2471776518342,-0.150361067938634,0.0347409188251847,-0.220013488153054,-0.295927094882235,0.349834544461562,0.35161915300657,-0.107432378589801,-0.0510543284500544,0.00993711448083011,0.0346979420570086,0.304543310862112,-0.0258122848887179,0.0360614864748473,-0.0600771615165227,-0.00659893547373698,0.00267512329300723,0.308612832691617,-0.0452909196104003,-0.105011583128243,0.0852544687495557,0.00301472236575339,0.0180928556933742,0.311287884596625,0.147228213105646,0.0693123581153325,0.0690944587807848,-0.116525140932106,0.19289284007514,0.315164020371588,-0.223255661826581,-0.0995493172006471,0.349694170775143,-0.0310137952592086,0.240216164963661,0.325488813156645,-0.124988940092798,-0.0244674386303047,-0.0627927369132884,-0.10679690163695,-0.084062634519751,0.38085169173442,0.658730918805201,-0.0764530330023924,0.164811794040237,-0.0386639075633249,0.263860821100266,0.368112933078062,-0.106498691683841,0.00786791341910123,0.282888208750946,0.0731146114785651,0.194256466973088,0.376642595389852,-0.00176171569412125,0.0680114010819816,0.480831028760893,0.0584877534926083,0.141658919254799,0.37703694735831,0.0661856392645614,0.0716374497876362,0.218005030729715,-0.0326822473871194,0.291358504167907,0.380398914595057,-0.235944931023557,-0.0107402703862379,0.0088118987947758,-0.00595668570236553,0.160491815638712,0.371928633061138,-0.00844773943878407,-0.0218141235147934,0.595957935140065,'5'
-0.168642300068692,-0.0961414944536098,0.306851992373395,0.0956569585239357,-0.0779399367868533,0.131069170654125,-0.123471436037447,0.10975987707915,0.293892750071373,-0.155540553815793,0.150946505089038,0.065863231595028,-0.19325819824915,-0.0363710549391844,0.336621186939617,0.0879373044899743,-0.165028245720799,0.375871627771274,-0.168818343871901,0.0225331810803815,0.318073916887075,-0.0409419561719979,-0.107432378589801,0.176941713669366,-0.123192994591113,0.0877207347628748,0.308275403161227,-0.158328897073318,-0.0882095979944997,-0.356821929007227,-0.0590685199722311,0.220697671673097,0.30005592999483,-0.225349941476138,-0.156985939555076,-0.0740174900605027,0.0966146739119995,-0.0341042324131741,0.319358173703827,0.291448157433894,0.132902870532589,-0.498076602146377,-0.163949854969392,0.22049734660038,0.310527372930768,-0.251443634621107,-0.242865164436514,0.00528238928663356,0.0091072255919898,0.151159527611704,0.341186789985275,-0.0102103641202567,0.0291853752271795,-0.375318419871029,-0.139033744168103,0.00628160345861874,0.3725434977097,0.299383061491788,-0.188385766949009,-0.121995918720176,-0.0251687963581387,0.367915612647064,0.361201208603854,-0.37925965063168,-0.0450174427587742,0.0901173976037711,-0.00542035834684572,0.226484257422567,0.375117120348268,-0.0838073323060559,-0.154980003040263,0.383671370469952,0.068196005854416,0.0738954450404709,0.387529097910377,0.185298911190215,0.0835648290679066,0.30877085450735,-0.0455498955129659,0.291358504167907,0.363151342111331,-0.282449191914536,-0.100847980023718,0.487591733310915,-0.0367801704479401,-0.0451992675923179,0.383026915384061,0.275928880582023,-0.049271282842294,0.167078714708142,'5'
-0.168642300068692,-0.183934567820211,0.309277758645128,0.085856779869378,-0.0972766334326023,-0.147422307402405,-0.22360001352055,0.159804240614538,0.291510744290376,-0.287664463745015,-0.1690270241791,-0.0589705678234555,-0.0999907332169918,0.106483931930383,0.344121426626748,-0.0948526716868479,-0.150361067938634,-0.169937506542469,-0.168818343871901,-0.0623895591763163,0.337130293431767,0.0218678212965729,-0.199598050748421,0.0629436926096558,-0.167569697615094,0.0700464705275861,0.302677264712555,-0.136242795042551,-0.187626465569977,-0.109534622764974,0.0458706490247571,-0.0942237870981441,0.321448186736796,0.0101118563482884,-0.105011583128243,-0.273107438573076,0.0498146981388765,-0.00800568835989997,0.309270312319825,0.0895402353743474,0.00572184569807627,0.312167770606711,0.0494613581983969,0.22049734660038,0.33139228641446,-0.195067689032055,0.0437665300352204,0.00528238928663356,-0.0310137952592086,-0.0863248386601779,0.352399630577154,0.190652143831691,-0.096004523773617,0.0153386838261468,-0.0745600591057966,0.156855333422568,0.36700470169322,-0.0599647958216249,-0.113763944317931,-0.886816486081277,-0.0521590187685111,0.298545751615865,0.362929139722405,-0.340293799353417,-0.177230833203463,-0.372532549149447,0.0142133841095069,0.0170036195009523,0.381219020514604,0.100795305070797,-0.123124088165657,0.0598058428334829,0.0779042582162238,0.107777182147635,0.37403919005772,0.0151370941535669,0.0597100705073659,0.127239206952081,-0.0970204880163519,0.310332310072569,0.375695031190404,-0.297950612211529,-0.255318339402258,-0.20881529871256,0.0402785414159963,-0.0265000782076789,0.394125197706984,0.201092927944969,-0.0629998625060444,-0.547719986011729,'5'
-0.132756275380445,0.0794446522795934,0.280168563384332,-0.159147686494568,-0.116613330078351,-0.147422307402405,-0.163522867030689,0.159804240614538,0.293892750071373,-0.287664463745015,-0.118504887978868,-0.121387467532697,-0.0533570007009124,-0.13160771285223,0.359121906001011,0.148867296548915,-0.0623580012456455,-0.306389790120905,-0.0920256274501711,0.00130249601620701,0.315956541715442,-0.135156622374854,-0.184237105388651,-0.45004740215904,-0.0122512370311605,-0.000650586413568903,0.29894517241344,-0.0368553359041013,0.0484885949217821,-0.010619700268072,-0.137772896719972,-0.0215496043047806,0.3193089610626,-0.0591416136000724,-0.364883365262407,-0.113835479763017,0.0498146981388765,0.0441913997466484,0.299182450935823,-0.141211675550848,-0.185049691553692,-0.579101039421686,-0.116525140932106,0.0824748139741821,0.329073962694049,-0.16687971623753,-0.322485079567551,-0.281727428620457,-0.0711348161104071,-0.145695930228149,0.356884766813905,0.248041431817961,-0.239078694060242,-0.453449840610464,-0.0745600591057966,0.337543809379308,0.350388313643779,-0.74272572471711,-0.225696678264548,-0.217598489640313,-0.0251687963581387,0.315888216873664,0.361201208603854,-0.37925965063168,-0.150788155114525,-0.0255450890845334,0.0142133841095069,0.065345305175171,0.388846395722523,0.039261092611846,-0.0912681732910503,0.0598058428334829,0.0487795011308007,0.311067604790618,0.365045918155948,-0.342202721623395,0.0120005533862842,-0.190441176269636,0.0573912894938063,0.139568056930612,0.37412707005552,-0.0344264671626472,0.0150047895101852,0.139388217299177,-0.0521919128207274,-0.101296835746235,0.386726342825034,0.21606011847238,-0.268928557462299,0.0241189745641676,'5'
-0.168642300068692,0.101392920621244,0.270465498297399,-0.188548222458242,-0.203628464984222,-0.147422307402405,-0.143497151534067,0.134782058846844,0.303420773195362,-0.287664463745015,-0.152186312112355,-0.183804367241939,-0.123307599475031,-0.083989383895707,0.35412174620959,0.0422398104457687,-0.209029779067293,-0.579294357277777,-0.117623199590748,0.0225331810803815,0.301134915514015,-0.245073732944853,-0.199598050748421,-0.279050370569475,-0.123192994591113,-0.0183248506488576,0.306409357011669,-0.0258122848887179,-0.113063814888369,-0.109534622764974,-0.190242481218467,-0.191122697489295,0.323587412410993,0.0378132443276327,-0.451507292640462,-0.0740174900605027,0.0732146860254381,0.226881208119568,0.295147306382223,-0.487339541938642,-0.0154749917743425,-0.0929544157698328,0.0968860722356833,0.0272658009237029,0.33602893385528,0.0586240661186763,-0.0836253341744393,-0.281727428620457,-0.0310137952592086,0.091788436043734,0.341186789985275,-0.239767516065339,-0.310615779203554,-0.140924157652723,-0.0100863740434897,0.0363963494514087,0.36700470169322,0.0837743471037403,-0.15107485563347,-0.408803631480589,-0.0656541299736973,0.229175890584666,0.368112933078062,-0.262362096796892,-0.309444223648151,-0.0640992513139683,-0.00542035834684572,0.0975730956246502,0.379693545473019,-0.0427845240000885,-0.218691832789476,0.027419290069836,0.00994649168356985,0.226363262022709,0.372540311407425,-0.393251266734389,-0.178837515098043,-0.235824088158454,-0.0455498955129659,0.0257252215026399,0.389806681404362,0.058582054619311,-0.178083159712988,-0.252340738214027,0.0711020261615709,0.085695058100156,0.370078919340651,-0.0383821204936059,-0.0767284421697946,-0.190320635651794,'5'
-0.22247133710106,0.123341188962894,0.28744586219953,-0.237549115731032,-0.24230185827572,-0.187206804267624,-0.20357429802393,0.00967115000837268,0.308184784757356,-0.170220988252373,-0.202708448312588,-0.121387467532697,-0.19325819824915,-0.083989383895707,0.35162166631388,-0.0339226796279072,-0.326367201324612,-0.511068215488559,-0.143220771731325,0.0225331810803815,0.309604416200545,-0.16656151110914,-0.245680886827731,-0.279050370569475,-0.123192994591113,-0.12437043606059,0.323203772357685,0.0404460212035817,-0.224907790910781,-0.0600771615165227,-0.0853033122214781,0.19647294407531,0.315030509714207,-0.419259657331549,-0.451507292640462,-0.432379397383134,0.0264147102523149,0.252979752172842,0.305235167766224,-0.660403475132539,-0.291033878915786,-0.417052164871068,0.00203664416111043,-0.0555477186520158,0.340665581296101,0.0868120389132019,-0.211017198384099,0.12008631644947,0.0091072255919898,0.091788436043734,0.329973949393396,-0.41193538002415,-0.239078694060242,-0.453449840610464,-0.0100863740434897,0.0363963494514087,0.353157711652019,0.0837743471037403,-0.113763944317931,-0.408803631480589,-0.0656541299736973,0.177148494811267,0.376752588670823,-0.262362096796892,-0.269780206514745,-0.141207575772838,0.0240302553376833,0.162028676523609,0.370540695223516,-0.124830140612023,-0.154980003040263,-0.102126920984751,0.0487795011308007,0.226363262022709,0.371041432757129,-0.359218903327059,-0.0953458601361494,-0.417355735713721,-0.0198145992612728,0.0446990274073018,0.381966875729941,-0.0809307280536264,-0.190955689661199,-0.295866177715494,-0.0213684280751528,0.141792626254074,0.368229205620164,-0.232955597349948,-0.200285659143547,-0.404760245867755,'5'
-0.22247133710106,0.123341188962894,0.289871628471263,-0.315950544967494,-0.300311948212967,-0.306560294863281,-0.20357429802393,-0.140461940597793,0.305802778976359,-0.126179684942632,-0.270071296579564,-0.807973364334356,-0.123307599475031,-0.13160771285223,0.341621346731038,-0.018690181613172,-0.253031312413788,-0.852198924434649,-0.143220771731325,0.0437638661445558,0.318073916887075,-0.323585954780567,-0.337846558986349,-0.393048391629185,-0.0122512370311605,-0.0713476433547239,0.315739587759456,-0.0920705909810176,-0.150345140229173,-0.208449545261875,-0.0853033122214781,0.19647294407531,0.308612832691617,-0.516214515259254,-0.399532936213629,-0.432379397383134,0.0732146860254381,-0.00800568835989997,0.301200023212624,-0.0835236978195494,-0.163852854081273,-0.984223225798229,-0.140237497950749,0.22049734660038,0.33834725757569,-0.702451199333518,-0.433952960751004,-0.396531355783294,-0.111255836961606,0.18084507339569,0.332216517511773,-0.555408599989828,-0.382152864346867,-0.609712682089335,-0.235744271761564,0.156855333422568,0.36146590567674,-0.670856153254427,-0.46821760181555,-1.17362419884169,-0.0251687963581387,0.0384087727488692,0.368112933078062,-0.00908406348818383,-0.177230833203463,0.16722572206264,0.043663997794036,0.226484257422567,0.370540695223516,-0.268409969682908,-0.154980003040263,-0.0697403682211047,0.0584877534926083,0.294126736237036,0.372540311407425,-0.444299811845383,-0.0953458601361494,-0.0996753524920032,0.0187883451162667,0.101620445121287,0.378830953460173,-0.111933568647613,-0.152338099816565,-0.252340738214027,0.0248667990432091,-0.0078008888230397,0.370078919340651,0.0963225942530922,-0.145371340488546,-0.476240115939743,'5'
-0.204528324756938,-0.00834842108700814,0.297148927286462,-0.149347507840011,-0.261638554921469,-0.346344791728499,-0.22360001352055,0.134782058846844,0.301038767414364,-0.47851011142056,-0.303752720713053,-0.308638166660422,-0.216575064507189,0.130293096408645,0.34912158641817,-0.429967628011021,-0.370368734671106,-0.783972782645432,-0.194415916012478,0.0649945512087303,0.324426042401972,-0.496312842819136,-0.399290340425429,-0.56404542321875,-0.0566279400551415,-0.177393228766456,0.308275403161227,0.0183599191728151,-0.175199357123042,0.0388377609803788,-0.0590685199722311,0.0511245784885829,0.304334381343223,-0.363856881372861,-0.347558579786796,-0.193471459168046,0.0264147102523149,0.148585575959745,0.309270312319825,-0.660403475132539,-0.291033878915786,-0.822174351247611,-0.0691004268948193,0.22049734660038,0.326755638973639,-0.617887280949941,-0.290637113515136,-0.224325465039039,-0.0911953265360063,-0.0566392928761926,0.341186789985275,-0.0675996521065273,-0.382152864346867,-1.31289546874425,-0.235744271761564,0.126740587429778,0.36146590567674,-0.778660510448452,-0.46821760181555,-1.26922676976183,-0.0116736851529524,0.0730937032644687,0.371568795315166,-0.164947468601235,-0.216894850336869,-0.295424224690577,0.0142133841095069,0.162028676523609,0.372066170265099,-0.247898565529925,-0.186835917914869,-0.102126920984751,0.0487795011308007,0.158599787808381,0.378535826008606,-0.308170358216065,-0.119200618696691,0.30877085450735,0.0316559932421133,0.0257252215026399,0.37412707005552,-0.0344264671626472,-0.139465569868354,0.0088118987947758,0.00945505667042177,0.160491815638712,0.379327487943086,-0.217988406822537,-0.186557079479797,-0.547719986011729,'5'
-0.186585312412815,0.0574963839379431,0.304426226101662,-0.296350187658378,-0.24230185827572,-0.386129288593718,-0.143497151534067,0.00967115000837268,0.298656761633367,-0.361066635927917,-0.202708448312588,-0.995224063462079,-0.19325819824915,0.0350564384955995,0.341621346731038,-0.323340141907876,-0.399703090235435,-0.715746640856213,-0.245611060293631,-0.0411588741121419,0.328660792745237,-0.22937128857771,-0.445373176504739,-0.507046412688895,-0.034439588543151,-0.000650586413568903,0.310141449310784,-0.202501101134851,-0.187626465569977,-0.752481618994833,-0.032833727722984,0.172248216477522,0.317169735388403,-0.516214515259254,-0.312909008835574,-0.352743417978105,-0.0437852534073697,0.0441913997466484,0.305235167766224,-0.343119597610395,-0.439411741222718,-0.822174351247611,-0.0691004268948193,-0.221174757803453,0.326755638973639,0.284127848474882,-0.338409062593759,-0.339129392201875,-0.151376857812804,0.091788436043734,0.345671926222026,-0.440630024017286,-0.453689949490179,-0.765975523568205,-0.20350742923041,0.247199571400938,0.3725434977097,-0.886464867642475,-0.393595779184473,-0.600008773320864,-0.0656541299736973,0.142463564295667,0.369840864196614,-0.301327948075155,-0.256558867470276,-0.218315900231708,-0.0250541008031984,0.210370362197827,0.376642595389852,-0.2786656717594,-0.293022300830224,-0.134513473748399,0.0584877534926083,0.209422393469127,0.383032461959491,-0.376235085030724,-0.0714911015756086,-0.00890952871436902,-0.0198145992612728,0.00675141559797787,0.372559108920636,-0.127434988944605,-0.139465569868354,-0.165289859211092,0.00945505667042177,0.160491815638712,0.375628060502112,-0.322758740514413,-0.186557079479797,0.167078714708142,'5'
