@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 {'1','2'}
@attribute V6 {'1','2'}
@attribute V7 numeric
@attribute V8 {'1','2','3'}
@attribute V9 numeric
@attribute V10 {'1','2','3'}
@attribute V11 numeric
@attribute V12 numeric
@attribute Class {'class1','class2','class3','class4','class5'}
@data
-1.04792528902475,1.28133889519575,-1.39578467706328,-1.17536146315559,'2','2',-0.522606516004463,'3',1.39479104317782,'2',0.869821061499932,-1.27295042697368,'class2'
0.265049920669724,-1.03175086805829,1.14695134707335,1.26821746232381,'2','2',-1.26102968889923,'1',-1.23689017036524,'3',1.71177349737248,1.63332908666486,'class2'
0.607193297788805,-1.05226607660157,0.4373505961515,-1.17536146315559,'1','1',-0.798266744659497,'1',0.0789504364062935,'2',-0.014228996166246,0.18018932984559,'class2'
-0.363638534786587,1.27621009305993,-1.39578467706328,0.046427999584107,'2','1',0.343659081773793,'1',1.39479104317782,'3',0.175210301905078,-1.27295042697368,'class4'
0.70555951871054,1.19414925888684,-1.39578467706328,-1.17536146315559,'1','2',-0.324850265012809,'1',-1.23689017036524,'3',0.575137708944539,1.63332908666486,'class4'
-0.804148132827404,-0.518870654476465,0.969551159342887,1.26821746232381,'2','1',-0.348820719678464,'1',-1.23689017036524,'2',1.01716273777763,0.18018932984559,'class4'
-0.791317756185438,-0.775310761267379,0.259950408421037,0.046427999584107,'2','1',-0.398093320935644,'3',0.0789504364062935,'3',0.0699662474210091,-1.27295042697368,'class5'
-0.953835860317002,-1.1189405043672,-0.981850905692199,1.26821746232381,'1','2',1.28183604354901,'1',1.39479104317782,'1',-1.38240170445914,0.18018932984559,'class4'
-0.513326262276185,0.901807537145201,0.851284367522579,-1.17536146315559,'2','2',1.2472120534764,'1',-1.23689017036524,'1',1.24869965764258,1.63332908666486,'class3'
1.0562564802576,0.917193943552656,-1.45491807297343,-1.17536146315559,'1','2',-1.15715771868139,'3',1.39479104317782,'2',0.322551978182774,1.63332908666486,'class4'
1.24443533767309,-0.913788418934472,0.141683616600729,-1.17536146315559,'1','1',1.40901262246957,'1',1.39479104317782,'2',-1.3192552717687,0.18018932984559,'class5'
-0.0685398720213799,1.08131561189884,0.496483992061654,-1.17536146315559,'1','1',1.45961691565262,'1',-1.23689017036524,'3',-0.119473050650315,-1.27295042697368,'class5'
-1.13346113330452,-1.10868290009557,1.67915191026474,1.26821746232381,'1','1',-0.359474255085422,'1',-1.23689017036524,'2',0.869821061499932,0.18018932984559,'class4'
1.35135514302281,1.03515639267648,0.0825502206905751,1.26821746232381,'1','1',-1.048624826723,'1',0.0789504364062935,'2',-0.624644512173845,0.18018932984559,'class5'
-1.00088057467088,1.03002759054066,-0.153983362950041,1.26821746232381,'2','2',-1.24504938578879,'1',0.0789504364062935,'1',1.64862706468204,-1.27295042697368,'class4'
0.73549706420846,-1.11381170223139,0.910417763432733,-1.17536146315559,'1','2',1.48491906224415,'1',0.0789504364062935,'2',-0.456254024999335,1.63332908666486,'class5'
-0.829808886111335,-0.908659616798654,-1.45491807297343,0.046427999584107,'1','1',1.09406748200138,'1',-1.23689017036524,'2',1.75387111916611,0.18018932984559,'class5'
-0.949559068103013,0.824875505107927,1.38348493071397,1.26821746232381,'1','2',-0.19900537801812,'1',-1.23689017036524,'3',-0.856181432038795,0.18018932984559,'class4'
-0.367915327000576,1.17363405034357,-1.39578467706328,0.046427999584107,'1','2',1.12403055033345,'1',0.0789504364062935,'2',0.743528196119049,0.18018932984559,'class5'
-1.13773792551851,0.932580349960111,-1.45491807297343,0.046427999584107,'2','1',0.748493427238189,'1',0.0789504364062935,'1',0.217307923698705,0.18018932984559,'class5'
0.590086128932851,0.835133109379563,0.851284367522579,1.26821746232381,'2','2',-0.332174570605093,'1',-1.23689017036524,'3',0.764577007015863,0.18018932984559,'class1'
-1.1035235878066,1.48136217849267,0.910417763432733,-1.17536146315559,'1','1',1.31179911188108,'1',0.0789504364062935,'2',0.785625817912677,0.18018932984559,'class5'
