@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute Class {'1','2','3'}
@data
-1.2227570624024,-1.80205364185371,-2.03914146345624,-0.89851259717493,-0.423578393291701,0.12275137813502,-0.898814074771219,-1.40271145528242,-1.72676379501251,-1.37032963808554,-1.3363491263812,0.784414532172428,0.127811549787451,2.89831833140281,0.962137141936294,0.634840710465132,2.26651752669594,1.64167102900291,0.449767314264663,-0.108476832870024,-0.540207983349426,'3'
-0.688172581809617,1.98475830192197,-0.0525585854809413,0.769050357923595,0.589356511497649,0.690498688251458,1.41791394643061,1.08287490741052,0.179112710840608,-0.50190337025577,-0.311851235907171,-0.928041311310711,-0.871227054940791,-0.431013216923142,-0.380265523852745,-1.84488500409885,-0.30242366105666,0.28976044547769,0.93418017005315,0.224444393329538,2.4485666867927,'2'
-0.123888963406118,-1.21362672327202,0.519846650545839,1.12941353889828,0.660857798894545,0.85586198246013,1.13018327142053,0.338344430106183,-0.464195762743884,-0.599846182417023,-1.67390045445646,-1.0338300892865,-0.10832484769377,-1.4366304252059,-0.613080746332763,0.430498056926451,-0.416199611096985,-0.269406759226459,-0.560818126259595,-1.06100145227432,-0.0989123944693813,'1'
0.846282871743756,-0.0462636428599722,1.2774418158754,-0.714798034325093,-0.10778104062208,0.282602562536735,-0.144761271296535,1.59831908400583,1.67014543466261,1.20883108216077,0.777788138932262,0.685237552820122,-0.0598866123130066,-0.709404421475995,-0.697290507655323,-0.326122038608662,-0.158706671532039,-1.72041026510431,1.81948642373556,-1.42166611399052,1.1447388105562,'2'
1.14327424985086,0.0296624111505677,-0.229330790724506,-1.11755688364974,0.803860373688336,-0.549726018313578,0.013986687329714,0.802244189041961,1.60401091868663,0.3534638559525,0.878461342042427,1.17451065095816,0.981535448373404,-0.459420482693841,-0.454568254431474,-0.988854969004381,-0.90723265863944,-0.616231987460678,-0.727857042048728,-1.0702492641132,-0.660561325771257,'2'
-0.00509241216327647,0.409292681203267,0.545099822723491,-0.495753747850287,-1.5437652291764,-0.637919775224869,-0.526748546740948,-0.635272347907181,0.155063795940253,1.15659491567477,1.31076392010372,0.850532518407298,1.33876743430653,0.0916804732577239,-0.137543270628897,0.927547754723241,-1.38628929038818,-0.219860298050142,0.20756088637042,-1.99503044800087,0.412589310823398,'3'
0.856182584347326,0.694015383742791,-1.11319181694233,0.330961784973982,-0.280575818497911,0.387332648868894,0.500152310622602,0.160802547056687,0.684139923748058,1.44389383134778,2.85639368550096,0.182740857435108,0.945206771837832,-0.12421474659959,-1.11338579889621,-0.221189324629339,-0.368293947922111,-0.241094495697135,-0.510706451522855,-0.552371801136106,0.693413776474336,'2'
-0.22288608944182,-1.18515445301807,-1.55933119208085,-0.453358079500324,-1.9251054286265,-1.97736245831511,-0.372961461821769,-1.09344494932523,-0.57241587979548,-0.632493786470774,0.173748920271272,0.592672372091304,0.0309350790259245,0.932535540070421,1.11074260309375,0.0218127498490911,-0.122777424150884,-1.17539919216483,-1.66327497046788,0.0487359683908802,-0.730767442183991,'3'
-1.10396051115956,-1.40344185829837,-1.31521719436354,-0.700666144875105,-0.465287477606557,-0.858404167503098,-1.20142737090251,-0.291642896843641,-0.62051370959619,-0.808790848361028,0.345485560870965,1.76296072844851,0.430550520917222,0.904128274299722,0.575762942926902,1.4135519036801,1.10480519470525,0.360541104301,1.8695980984723,-0.200954951258791,-0.0989123944693813,'3'
-0.747570857431038,0.722487653996744,-2.1654073243445,0.309763950799001,-0.501038121305004,-0.880452606730921,-0.893853201064149,0.48725052556705,-0.031315294537497,0.986827374595266,2.06877391999202,2.59604735500787,-1.16791124664797,0.330301505731597,-0.776546753605967,-1.24290259232274,-0.362305740025252,-0.998447545106551,-1.80525804888864,0.0949750275852638,1.49576939261987,'3'
