@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 {'1','2','3','4','5','6','7','8','9','10','11','12','13','14','15'}
@attribute V21 numeric
@attribute Class {'1','10','11','12','13','14','15','2','3','4','5','6','7','8','9'}
@data
-0.503748683718293,-1.11629627492593,-0.351800683218649,-0.816514093462768,1.98813206553818,0.216817887611748,-1.5907997138717,0.202601342325277,0.717866826236495,-0.823611632368641,-0.850251462388501,0.221897143775954,-0.154793575853826,-0.744250147953453,-0.384024734298949,0.367176187973815,0.574694796913214,-0.100035607405322,-0.609974999672397,'1',-1.72686070781393,'1'
-0.461245419820361,-1.39214634595229,-0.935137452408063,-0.92300138068264,1.35837848126888,1.0034455368347,-1.29206920349243,0.242195116475223,-0.272041463262247,-0.603019910817927,-1.36425433784117,-0.626978849315248,-0.456684755402243,-0.949673870822196,-0.639021237817508,-0.364362577338001,0.126793415932596,-0.069026429660337,-1.45471467402467,'1',-1.71993942241187,'1'
-0.556877763590708,-1.11629627492593,-1.03236024727297,-0.17759037014354,0.72862489699958,0.916042464698816,-1.05308479518901,0.796507954574476,-0.418694543187986,-0.603019910817927,0.253342946671642,0.125978952466213,0.223696858206877,-0.872639974746417,-0.843018440632355,0.151466039228023,1.15323408067985,-0.00700807417036674,-0.256720226761447,'1',-1.71301813700981,'1'
-0.599381027488641,0.0560665269361082,0.328758880835667,1.81524314782834,0.0149041681610401,1.29478911062098,1.07387643871141,1.01427371239918,-0.235378193280812,-0.421356140129104,-0.306013123673909,-0.775652045845346,-0.934303636478844,-0.846962009387825,-1.0470156434472,-0.251818151905414,0.723995257240087,-0.0380172519153517,-0.394950355291819,'1',-1.70609685160775,'1'
-0.323109812152081,-0.622064897670363,-0.910831753691837,-0.953426319888317,2.26102528538821,0.479027104019399,-0.754354284809738,-0.193336399174189,0.571213746310755,-0.369452205646583,-0.200189002257183,0.490468079443226,-0.988373698487516,-0.744250147953453,-0.384024734298949,-0.580072726083793,0.891958275107818,0.427120414259427,-0.690609241315113,'1',-1.69917556620569,'1'
-0.323109812152081,-1.64500891105979,-0.157355093488844,-0.497052231803154,1.31639490898426,-0.191063115689041,-0.981389472697985,0.0937184634129235,0.057927966570667,-0.200764418578391,-0.683956414447931,0.840569477723778,0.214685181205432,-0.641538286519082,-0.613521587465652,-0.514421811248117,0.0521431857691604,0.0240011035746185,-0.366152411847992,'1',-1.69225428080363,'1'
-0.418742155922429,-1.58754014626263,-0.424717779367326,-0.405777414186122,1.12746883370347,0.391624031883515,-1.13672933809521,0.628234414437203,-0.272041463262247,-0.330524254784693,0.374284799719329,-0.41595882843382,-0.578342394921755,-0.615860321160489,-0.409524384650805,-0.711374555755145,-0.171807504721149,0.21005617004453,-1.0592229173961,'1',-1.68533299540157,'1'
-0.599381027488641,0.814654222258601,-0.424717779367326,0.248358778735946,3.64648317078067,0.129414815475865,-0.467572994845637,-0.0448597461118898,-0.528684353132291,-0.641947861679818,0.616168505814703,-1.00585570498872,-0.087205998342986,-0.192173892743708,-0.129028230780391,-1.17093095960488,-0.022507044394276,-0.0380172519153517,-0.483264048519556,'1',-1.67841170999951,'1'
-0.461245419820361,-1.82890895841069,-1.12958304213787,-0.466627292597476,-0.02707940412358,0.886908107320188,-1.88953022425097,-0.460594374686329,-0.7486639730209,-0.77170769788612,-0.381601781828714,-0.674937944970119,-0.344038792884177,-0.076623048630041,-0.511522986058229,-0.0361080031596215,1.5824729041196,-1.37141189494972,-1.47199344009096,'1',-1.67149042459745,'1'
-0.556877763590708,-0.817458697980702,-1.251111535719,-0.466627292597476,2.07209921010742,0.624698890912538,-0.837998827715934,0.28178889062517,0.827856636180798,-0.719803763403599,-0.094364880840458,-0.0418778823258331,-0.605377425926091,-0.89831794010501,-0.639021237817508,-0.167409832830974,0.835970602485241,-0.844255873284968,-0.777003071646595,'1',-1.66456913919539,'1'
-0.323109812152081,-1.08181501604763,-0.303189285786198,-0.786089154257091,-0.02707940412358,-1.32730305345553,-2.40334670210332,-1.08419631754799,-0.565347623113726,-0.823611632368641,0.404520262981251,-1.02024343368518,-0.0736884828408179,1.73367350915075,1.75794589525694,0.807975187584782,-0.489070982915753,0.613175480729338,-1.04386401422606,'1',-1.65764785379333,'1'
-0.0999676766879365,-0.805964945021271,0.620427265430374,0.430908413970011,-0.13203833483513,-0.832018978018853,-0.933592591037301,-0.886227446798255,-0.418694543187986,-0.551115976335406,-0.714191877709852,0.45210080291933,-0.965844505983903,1.43837690752693,0.763459531534564,0.873626102420458,1.1718966382207,0.613175480729338,-0.252880500968936,'1',-1.65072656839127,'1'
-0.0362127808410381,-0.311733567765707,0.061396194957186,-0.54268964061167,-0.59385762996595,-0.540675404232575,-1.12478011768004,-1.36135273659761,-1.04197013287238,-0.590043927197297,0.071930167100112,-0.790039774541807,-0.353050469885622,1.33566504609256,0.839958482590132,0.695430762152195,-1.40353630241785,0.0240011035746185,-0.993947578923429,'1',-1.64380528298921,'1'
-0.418742155922429,-1.72546518177581,-0.61916336909713,-0.268865187760572,0.85457561385344,-0.103660043553158,-1.02918635435867,0.172906011712817,-0.272041463262247,-0.654923845300448,-0.502543634876401,0.135570771597187,0.322825305222775,-0.397597615612451,0.78895918188642,-0.0736228116371506,-0.489070982915753,0.489138769749397,-0.525501032237169,'1',-1.63688399758715,'1'
-0.195600020458284,-1.1048025219665,0.498898771849246,-0.603539519023026,0.1408548850149,0.0128773859613536,-0.192740925296707,-0.13394573794927,-0.272041463262247,-0.499212041852885,0.480108921136056,0.101999404638778,-0.605377425926091,-0.140817962026523,0.559462328719717,0.629779847316519,-0.0971572745577123,1.63647834631385,-0.302796936271571,'1',-1.62996271218509,'1'
-0.386864707998979,-1.95534024096444,0.061396194957186,-1.21203830313658,1.71523884568815,-1.35643741083415,-1.39961218722897,-1.19307919646034,0.131254506533537,-0.564091959956036,-0.683956414447931,-0.655754306708171,0.318319466722052,0.270029483710962,0.0239696713307443,-1.13341615112735,-0.619708885701766,-0.348109029365204,-1.49887152063854,'1',-1.62304142678303,'1'
-0.2487291003307,-1.72546518177581,0.450287374416795,-1.50107522559051,0.32978096029569,-0.977690764911992,-2.31970215919712,-0.876329003260769,0.314570856440711,-0.447308107370365,-0.744427340971774,-1.03942707194713,0.68779822378131,-0.590182355801897,-0.0270296293729675,-0.861433789665261,0.0708057433100195,0.272074525534501,-1.57374617359249,'1',-1.61612014138097,'1'
-0.514374499692776,-2.00131525280217,0.353064579551893,-1.57713757360471,0.47672346329186,-0.773750263261598,-2.21215917546059,-0.836735229110822,-0.602010893095161,-0.823611632368641,-1.04678197359099,-0.88116205628606,0.55262306875963,-1.14225861101164,-0.766519489576787,-1.17093095960488,0.574694796913214,-0.472145740345145,-1.96539820442854,'1',-1.60919885597891,'1'
-0.461245419820361,-1.84040271137012,-1.3483343305839,-0.0863155525265076,-0.76179191910443,-0.482406689475319,-1.55495205262619,-0.886227446798255,0.791193366199363,-0.719803763403599,-0.608367756293127,-0.267285631903722,0.886055117813107,0.231512535673073,-0.537022636410085,0.339040081615669,0.350744106422905,1.35739574660898,-0.719407184758941,'1',-1.60227757057685,'1'
-0.556877763590708,-1.58754014626263,-0.837914657543161,-0.0102532045123137,-0.82476727753136,0.158549172854493,-1.79393646092961,-0.717953906660982,-0.895317052946638,-0.77170769788612,-0.124600344102379,-0.272081541469209,0.300296112719162,-1.00102980153938,-0.205527181835958,1.51137784653845,0.705332699699228,0.985285613669161,-0.805801015090423,'1',-1.59535628517479,'1'
-0.365613076050013,-1.64500891105979,-0.692080465245807,0.643882988409754,-0.50989048539671,1.20738603848509,-1.44740906888965,-0.421000600536382,-0.0887251133550723,-0.654923845300448,0.0416947038381902,-0.2385101745108,0.55262306875963,0.0260888128043302,-0.282026132891526,1.04244274056934,-0.115819832098571,2.31868025670353,-0.224082557525109,'1',-1.58843499977273,'1'
-0.556877763590708,-1.42662760483058,-1.15388874085409,-0.29929012696625,0.51870703557648,-0.365869259960808,-1.42351062805931,0.331281108312603,-0.7486639730209,-0.823611632368641,-0.653720951186009,-0.176163350159469,0.584163938264689,-0.320563719536672,-0.00152997902111157,0.395312294331963,-0.227795177343726,-0.875265051029953,-0.719407184758941,'1',-1.58151371437067,'1'
-0.471871235794844,-1.56455264034376,-0.862220356259386,-0.740451745448575,-0.61484941610826,-0.511541046853947,-1.62664737511721,-0.0448597461118898,-0.602010893095161,-0.603019910817927,-0.910722388912344,-0.579019753660378,-0.226886991865388,-0.859800992067121,-0.00152997902111157,-0.0830015137565331,0.164118531014314,-0.875265051029953,-1.6159831573101,'1',-1.57459242896861,'1'
-0.599381027488641,-2.21969655903137,-1.5427799203137,-0.664389397434381,0.11986309887259,1.0034455368347,-2.25995605712127,0.19270289878779,-1.04197013287238,-0.823611632368641,0.0870478987310725,-0.674937944970119,1.34114480638609,-0.243529823460894,-0.639021237817508,0.423448400690109,-0.265120292425444,2.65978121189836,-0.657971572078776,'1',-1.56767114356655,'1'
-0.291232364228632,-1.18525879268252,-1.4455571254488,-0.238440248554895,-0.34195619625823,-0.249331830446297,-1.81783490175995,-0.322016165161516,-0.272041463262247,-0.719803763403599,-1.71196216535327,-0.209734717117878,-0.217875314863943,-0.217851858102301,-0.205527181835958,0.198359549824935,0.0148180706874422,0.427120414259427,-1.29152632784298,'1',-1.56074985816449,'1'
-0.599381027488641,-1.38065259299286,-0.935137452408063,-1.48586275598767,-0.55187405768133,-0.598944118989831,-0.969440252282814,-1.0050087692481,-0.712000703039466,-0.603019910817927,0.0870478987310725,-1.03942707194713,-0.00610090532997852,0.051766778162923,-0.511522986058229,-0.664481045158234,0.313418991341187,-0.44113656260016,-1.73693451977417,'1',-1.55382857276243,'1'
-0.280606548254149,-0.863433709818429,-0.837914657543161,0.491758292381366,1.02250990299192,-0.598944118989831,-0.336131570278757,0.242195116475223,0.351234126422146,-0.551115976335406,-0.593250024662166,-0.137796073635573,-0.947821151981012,-0.834123026708528,-0.843018440632355,0.00140680531790764,-0.33977052258888,-0.069026429660337,-0.976668812857132,'1',-1.54690728736037,'1'
-0.503748683718293,-0.553102379913773,-1.00805454855674,-1.42501287757632,-0.6988165606775,-0.948556407533365,0.0940403646673953,-0.777344567885902,-0.565347623113726,-0.823611632368641,-0.109482612471418,-0.19055107885593,-0.114241029347322,-0.153656944705819,-0.511522986058229,-0.120516322234062,0.108130858391737,0.272074525534501,-1.05346332870734,'1',-1.53998600195831,'1'
-0.280606548254149,-1.63351515810035,1.22806973333601,-1.1816133639309,0.30878917415338,-0.977690764911992,-1.35181530556828,-0.223031729786649,0.497887206347886,-0.434332123749734,-0.653720951186009,-0.200142897986904,1.5619308929215,-0.294885754178079,0.0239696713307443,-0.917706002381555,-0.0971572745577123,0.21005617004453,-0.435267476113177,'1',-1.53306471655625,'1'
0.356942410214835,-0.242771050009117,-0.497634875516002,-0.770876684654252,-0.00608761798126995,-0.715481548504342,-0.551217537751833,-0.995110325710608,0.057927966570667,-0.486236058232255,0.55569757929086,-0.766060226714372,0.674280708279142,0.000410847445737372,-0.511522986058229,-0.580072726083793,0.25743131871861,0.768221369454265,-0.542779798303466,'1',-1.52614343115419,'1'
