@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute Class {'4','5','6','7','8'}
@data
-0.160796377291279,-0.440144979336217,0.281065342175136,3.47730406722349,-0.316798931960506,0.869337362520747,0.992591004679579,2.18224277443735,-1.40145273895128,-0.557821626427123,-1.47593524013933,'6'
-0.692461702393768,-0.259839006643729,0.145051033966723,-0.766554539055561,-0.207677578575185,-0.924316777837046,0.318313226908946,-0.179599932770724,0.472376684990714,-0.290982469200168,-0.885418282445051,'6'
0.674677705012633,-0.380042988438722,0.553093958591961,0.411060676299356,-0.180397240228855,0.00144019783149238,-0.302732094721901,0.191546778361976,0.222532761798448,-0.624531415733862,-0.379260890135671,'6'
-0.00889199869056761,-0.680552942926202,0.00903672575831022,0.766567156406501,0.0378454665417856,0.985056984479314,1.27649743742511,0.36024982887686,-0.214694103788017,-0.891370572960816,-0.547980020905464,'6'
-0.768413891694124,-0.139635024848735,-1.07907773990899,0.433279831306053,-0.316798931960506,0.00144019783149238,0.389289835095328,0.124065558156038,-0.277155084586082,-0.424402047813645,-0.801058717060155,'6'
0.674677705012633,-0.740654933823699,0.757115420904579,-0.788773694062257,-0.344079270306836,-0.114279424127074,0.265080770769159,-0.247081152976663,-0.0273111613938154,-0.557821626427123,0.379975198328399,'6'
0.674677705012633,-0.440144979336217,0.621101112696167,-0.799883271565605,-0.644162992116466,-1.0978962107749,-0.906033264306151,-1.25929945606586,-1.46391371974935,0.175986055947003,1.22357085217736,'5'
1.05443865151441,-0.680552942926202,0.553093958591961,-0.188856508881451,-0.589602315423806,-0.750737344899195,-0.0898022701627537,0.0565843379500989,-0.526999007778348,-0.0241433119732129,-0.716699151675259,'5'
0.522773326411923,-0.981062897413685,0.349072496279342,-0.855431159082347,-0.453200623692156,-0.808597155878478,-0.693103439747004,-0.854412134830186,-0.277155084586082,0.642954581094174,0.211256067558607,'5'
-0.464605134492702,-1.10126687920868,0.553093958591961,-0.788773694062257,-0.344079270306836,1.0429167954586,0.513498899421497,-1.12433701565397,1.97144022414431,-0.0908531012799517,1.56100911371695,'7'
0.826582083613345,0.461384884126228,2.0492513488845,3.15512631962638,-0.453200623692156,0.637898118603612,1.02807930877277,1.9123178936136,-1.52637470054742,0.909793738321129,-0.716699151675259,'5'
-0.464605134492702,-1.04116488831118,0.417079650383548,-0.788773694062257,-0.671443330462796,-0.114279424127074,-0.0365698140229667,-1.05685579544803,0.160071781000383,0.109276266640265,0.717413459867987,'7'
-0.692461702393768,0.821996829511206,-1.89516358915946,-0.877650314089044,-0.289518593614175,0.00144019783149238,-0.26724379062871,-0.584487254006393,0.0976108002023177,-1.15820973018777,-0.801058717060155,'6'
-0.768413891694124,1.90383266566615,1.09715119142561,-0.855431159082347,-0.753284345501787,-0.0564196131477912,-0.693103439747004,-1.79914921771344,0.659759627384916,-0.958080362267555,1.89844737525654,'8'
0.143012379910143,-0.0194310430537428,0.689108266800374,-0.877650314089044,-0.644162992116466,-0.750737344899195,1.01033515672617,-0.955633965139094,-0.651920969374482,-0.0241433119732129,0.63305389448309,'6'
-0.540557323793057,-0.199737015746232,-1.2150920481174,0.544375606339536,-0.344079270306836,0.232879441748627,0.336057378955541,0.326509218773891,-0.0273111613938154,-0.224272679893429,-0.885418282445051,'5'
-0.616509513093413,-0.199737015746232,0.417079650383548,-0.477705523968506,-0.507761300384816,-0.635017722940627,-0.214011334488923,-1.12433701565397,-0.33961606538415,-1.22491951949451,0.379975198328399,'7'
-0.31270075589199,-0.500246970233714,0.689108266800374,-0.744335384048864,-0.207677578575185,0.637898118603612,0.140871706442989,-0.517006033800455,1.53421335855785,-0.357692258506907,-0.0418226285960838,'8'
0.294916758510855,1.96393465656364,-1.2150920481174,-0.788773694062257,0.474330880083067,-0.287858857064925,0.957102700586387,-0.280821763079632,-1.08914783496095,-0.157562890586691,-1.05413741321484,'5'
-0.464605134492702,-0.440144979336217,0.621101112696167,-0.833212004075651,-0.125836563536195,-0.808597155878478,0.495754747374902,0.191546778361976,1.22190845456751,-0.424402047813645,-0.463620455520568,'6'
-0.160796377291279,-0.56034896113121,0.00903672575831022,0.877662931439984,-0.289518593614175,1.50579528329287,2.32340240817425,0.326509218773891,0.160071781000383,-0.224272679893429,-0.12618219398098,'6'
-0.236748566591635,-0.620450952028707,0.213058188070929,-0.899869469095741,-0.125836563536195,0.29073925272791,0.566731355561284,-0.517006033800455,1.40929139696172,-0.624531415733862,-0.463620455520568,'6'
-0.160796377291279,-0.380042988438722,0.485086804487754,0.811005466419894,-0.153116901882525,0.11715981979006,0.478010595328305,0.528952879391707,0.972064531375252,-0.0241433119732129,-0.0418226285960838,'6'
0.143012379910143,-0.440144979336217,1.09715119142561,-0.877650314089044,-0.262238255267845,-0.750737344899195,0.318313226908946,-1.05685579544803,-0.214694103788017,-0.290982469200168,0.88613259063778,'6'
