@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute Class {'1','2','3','4','5'}
@data
-0.747700278479835,1.01774141429523,1.18221423629105,'2'
-0.944614245808017,0.529268795001275,2.27753848288099,'2'
-0.606060407243776,0.664019862392708,0.134015276985109,'2'
-0.536967787128624,0.916678113751645,1.08920953045774,'2'
-1.61135802991922,1.03795407440393,3.82054086285587,'2'
-0.467875167013473,1.31756253924116,0.922783239969955,'2'
-0.208777841581656,1.51968914032831,3.27349562602176,'2'
-0.495512215059533,1.59717100407838,3.10177136945841,'2'
-0.512785370088321,1.53990180043703,0.147320671238802,'3'
-0.478239060030746,1.39841317967602,1.30608745679293,'2'
-0.958432769831046,1.05142918114307,2.06957517069577,'4'
-1.46971815868317,0.411361611033771,2.74753339117326,'5'
-1.34535144247589,0.519162464946918,2.11165650397631,'5'
-1.17952915419953,0.394517727609842,1.22237233531129,'4'
-0.543877049140139,0.761714386251498,3.09545735509438,'3'
-1.31080513241832,1.05816673451265,3.34111122045644,'5'
-0.150049114483778,0.99415997750172,2.69380379001426,'5'
-0.0809564943686262,0.707813959294924,2.18721904752433,'3'
0.1366852589941,1.59717100407838,3.18635738947302,'3'
0.0952296869250094,1.05142918114307,0.886132926707509,'3'
1.51162839928561,1.14912370500187,2.58184494527591,'3'
1.59108491241803,1.20302413195845,3.12719676829592,'4'
1.02798005847956,0.249660330164051,3.41311759499483,'3'
0.592696551754098,0.441680601196844,-0.58615733071547,'4'
1.62563122247561,-1.23933896451129,3.00054151081372,'5'
-0.374600129858019,1.01100386092565,1.11515504925244,'4'
-0.291688985719837,1.01437263761043,1.58460564596161,'4'
-0.516240001094079,0.603381882066563,1.49604010348384,'4'
-0.872066994687107,0.744870502827568,0.290559288286288,'4'
-0.0982296493974139,1.25692455891502,1.36903406742587,'4'
-0.792610481554684,-1.63011705994645,-0.603672067878514,'1'
-0.419510332932867,-1.62674828326166,-0.563513968858275,'1'
-0.333144557788928,-1.62001072989208,0.0262052960913208,'1'
0.0330463288213734,-1.62674828326166,-0.879916244211098,'1'
-0.0567740773283232,-1.56611030293551,0.475685705606992,'1'
0.219596403132282,-1.61327317652251,0.102336342848362,'1'
0.319780702299251,-1.62001072989208,-0.53522186234974,'1'
-1.23480325029165,-1.6166419532073,-0.849289645801689,'1'
-0.941159614802259,-1.60653562315294,-0.579020801070306,'1'
0.58924192074834,-1.60316684646816,-0.883690137853965,'1'
1.10743657161197,-1.60990439983773,-0.984956283937527,'1'
1.62563122247561,-1.60316684646816,-0.633802737956648,'1'
-1.65626823299407,-1.58969173972902,-0.664211611732817,'1'
1.3907163140841,-1.60316684646816,-0.769844346294183,'1'
-1.5319015167868,-1.58969173972902,-0.463058242242892,'1'
1.1868930847444,-1.58632296304422,0.0634604000016619,'1'
1.42871725514743,-1.58295418635944,-0.380214019294215,'1'
-0.177686162529838,-1.5694790796203,-0.842104732904694,'1'
-1.49044594471771,-1.55937274956594,-0.650470768212639,'1'
-0.298598247731352,-1.53242253608765,-0.499515022498011,'1'
-0.644061348307108,-1.52568498271808,-0.201921736294727,'1'
-1.57681171986165,-1.5223162060333,0.676028655628736,'1'
-1.13116432011892,-1.53242253608765,-0.690761921175413,'1'
0.395782584425917,-1.52905375940287,-0.905607750933684,'1'
1.36998852804954,-1.5223162060333,-0.939609081158349,'1'
-0.789155850548926,-1.50884109929415,-0.723456903600626,'1'
0.316326071293493,-1.49536599255501,0.00513438991865439,'1'
1.5530839713547,-1.50547232260936,-0.499442447620263,'1'
-0.47132979801923,-1.49873476923979,-0.35977209539536,'1'
1.21798476379622,-1.49873476923979,-0.907954338647517,'1'
-0.419510332932867,-1.48862843918544,-0.339608375194535,'1'
1.60835806744682,-1.48525966250066,-0.600769072768616,'1'
1.67054142555046,-1.47515333244629,-0.361562275713129,'1'
-0.550786311151654,-1.46504700239194,-0.369509224826471,'1'
-0.986069817877107,-1.4515718956528,-0.458969857463121,'1'
-0.246778782644989,-1.46167822570715,-0.883871575048333,'1'
0.0745019008904641,-1.4515718956528,-0.0807458820824566,'1'
-0.802974374571956,-1.42125290548972,0.157638399691893,'1'
-0.222596365604686,-1.42462168217451,-0.704369710753054,'1'
0.713608636955612,-1.41451535212015,-0.535064616781288,'1'
1.24562181184228,-1.41451535212015,0.236999028508695,'1'
-1.43171721761984,-1.39767146869622,0.167073133799057,'1'
-0.367690867846504,-1.37745880858751,0.549724176722315,'1'
0.129775996982585,-1.38419636195708,0.88117364339477,'1'
-0.481693691036503,-1.38756513864186,0.24521208550711,'1'
-0.170776900518323,-1.38082758527229,-0.546277435393264,'1'
0.527058562644704,-1.38756513864186,-0.972037955698486,'1'
1.0970726785947,-1.38756513864186,-0.896753615848499,'1'
-0.270961199685292,-1.35724614847879,0.722996697344273,'1'
0.789610519082279,-1.33366471168529,-0.132709494549606,'1'
0.900158711266521,-1.36061492516357,-0.436181345850433,'1'
1.36998852804954,-1.34377104173965,-0.676996886029319,'1'
0.658334540863492,-1.24944529456564,0.336995114231677,'1'
-1.19334767822256,-1.31008327489179,-0.520706886800257,'1'
0.381964060402887,-1.31682082826136,-0.626823453879939,'1'
-1.68045065003437,-1.30334572152222,-0.492620409112007,'1'
-0.260597306668019,-1.24944529456564,1.14821290606639,'1'
0.0848657939077367,-1.29997694483743,-0.950156630057641,'1'
1.10052730960046,-1.29323939146786,-0.905764996502137,'1'
0.461420573535311,-1.27639550804393,-0.488665078274772,'1'
-0.108593542414687,-1.27302673135914,-0.824178738101082,'1'
-1.13461895112469,-1.24944529456564,-0.676900119525657,'1'
0.875976294226218,-1.24607651788086,-0.492076097528901,'1'
-1.46971815868317,-1.24270774119607,-0.203433712914464,'1'
-1.01716149692893,-1.24270774119607,-0.544850129464232,'1'
1.18343845373864,-1.24944529456564,-0.479484356239724,'1'
0.437238156495007,-1.24270774119607,-0.894249782566213,'1'
-0.709699337416502,-1.21575752771778,-0.785738244520867,'1'
0.0468648528444036,-1.19217609092429,0.345885536755736,'1'
-0.346963081811958,-1.1888073142395,-0.0376485005134482,'1'
1.10398194060622,-1.18206976086993,-0.112025654391593,'1'
-1.17261989218802,-1.15175077070686,-0.310808244541769,'1'
-1.0517078069865,-1.14164444065249,0.895047540857484,'1'
-0.188050055547111,-1.14838199402207,0.624657737996523,'1'
-1.5975395058962,-1.13153811059814,0.468766900595071,'1'
-1.37644312152771,-1.12816933391335,0.462271449036677,'1'
-0.322780664771655,-1.14164444065249,-0.747926733214462,'1'
0.993433748421975,-1.13153811059814,0.0848941805630657,'1'
0.571968765719553,-1.13153811059814,-0.386237734147252,'1'
0.782701257070764,-1.10795667380464,0.113452394956675,'1'
-0.298598247731352,-1.08437523701114,0.615077854133864,'1'
-0.011863874253475,-1.09111279038071,-0.799394417350339,'1'
-1.30735050141256,-1.08100646032635,-0.759792725726165,'1'
-0.986069817877107,-1.05742502353285,1.59043582780732,'1'
-0.0602287083340808,-0.990049489837135,-0.0905313947653993,'1'
-0.858248470664078,-1.070900130272,-0.845963297238265,'1'
0.340508488333796,-1.05405624684806,-0.472287347529772,'1'
1.08670878557743,-1.0675313535872,-0.816014064354498,'1'
0.0226824358041007,-1.04394991679371,-0.75895811463207,'1'
0.15050378301713,-1.05405624684806,-0.374795095089076,'1'
-1.6459043399768,-1.03721236342414,-0.678871737037795,'1'
-0.813338267589229,-1.03047481005456,-0.152280519915494,'1'
1.12125509563501,-1.03721236342414,-0.84933802905352,'1'
1.37689779006106,-1.03047481005456,-0.0819312717523309,'1'
1.05907173753137,-0.993418266521921,0.355235600172194,'1'
-0.692426182387715,-1.02036848000021,-0.576081518521536,'1'
-1.52499225477529,-1.00352459657628,-0.749087931258421,'1'
-1.23134861928589,-1.00352459657628,-0.938266445920022,'1'
-1.14498284414196,-1.00352459657628,-0.904337690573104,'1'
0.157413045028646,-1.0001558198915,-0.931976623181912,'1'
1.31471443195742,-0.979943159782777,0.0720484272017728,'1'
0.85870313919743,-0.993418266521921,-0.85135802981749,'1'
0.388873322414402,-0.979943159782777,-0.580061040984687,'1'
1.47362745822228,-0.96983682972842,0.0661819579171897,'1'
-0.865157732675592,-0.946255392934919,0.358598236174491,'1'
-0.619878931266805,-0.952992946304491,0.471887620338209,'1'
1.19034771575016,-0.963099276358849,-0.92513039304774,'1'
0.430328894483493,-0.885617412608774,-0.355260357162061,'1'
-0.326235295777413,-0.902461296032703,1.35587382292767,'1'
-0.492057584053776,-0.912567626087061,0.366315364841634,'1'
0.544331717673492,-0.912567626087061,0.207376382574789,'1'
1.59799417442955,-0.88898618929356,0.234531482665282,'1'
-0.723517861439532,-0.915936402771847,-0.103292477435987,'1'
1.3907163140841,-0.922673956141418,-0.940346925748782,'1'
-1.04134391396923,-0.902461296032703,-0.444104103337858,'1'
-0.916977197761956,-0.885617412608774,-0.451434165990347,'1'
0.799974412099552,-0.895723742663132,-0.686092937373663,'1'
-0.633697455289835,-0.885617412608774,-0.746971163990788,'1'
1.14889214368107,-0.88898618929356,-1.00316048243917,'1'
-1.19334767822256,-0.872142305869631,-0.813933584525739,'1'
0.976160593393188,-0.875511082554416,-0.819219454788342,'1'
-0.495512215059533,-0.858667199130488,-0.32983495832455,'1'
1.30780516994592,-0.851929645760916,-0.477936092181113,'1'
-1.14498284414196,-0.811504325543486,0.227600581840404,'1'
-0.0567740773283232,-0.841823315706558,-0.547680549696381,'1'
1.53235618532016,-0.730653685108626,0.23990202361859,'1'
-1.55262930282135,-0.818241878913058,-0.576637925917599,'1'
-0.298598247731352,-0.818241878913058,-0.598603922249152,'1'
-0.792610481554684,-0.794660442119556,-0.834726287000374,'1'
-0.588787252214988,-0.794660442119556,0.00563031824992789,'1'
1.24907644284803,-0.801397995489128,-0.628601538384751,'1'
-1.30044123940105,-0.798029218804342,-0.742144934620584,'1'
1.37689779006106,-0.774447782010842,-0.24539408806543,'1'
-0.232960258621959,-0.771079005326056,0.0429096137861849,'1'
0.502876145604401,-0.784554112065199,-0.335955439681249,'1'
0.0019546497695553,-0.737391238478197,0.411190830915453,'1'
-0.916977197761956,-0.76771022864127,-0.057848508153146,'1'
-0.371145498852261,-0.740760015162983,0.255263706075128,'1'
0.195413986091979,-0.757603898586913,-0.687411380986075,'1'
-1.56299319583862,-0.737391238478197,-0.274907871682713,'1'
-0.720063230433774,-0.717178578369483,-0.499127956483359,'1'
1.23180328781925,-0.720547355054269,-0.918247875474693,'1'
-1.62517655394226,-0.700334694945553,-0.307506087604261,'1'
-1.49735520672923,-0.686859588206411,-0.539044139244438,'1'
-1.26934956034923,-0.693597141575982,-0.235427138188118,'1'
0.195413986091979,-0.666646928097695,-0.476835373201944,'1'
-0.492057584053776,-0.676753258152053,-0.108783976518876,'1'
0.58924192074834,-0.686859588206411,-1.01436120523819,'1'
1.3008959079344,-0.649803044673766,-0.0602918623706422,'1'
-1.59063024388468,-0.643065491304195,-0.927476980761572,'1'
-0.647515979312866,-0.629590384565051,0.146994084288939,'1'
0.627242861811673,-0.639696714619409,-0.626617825059655,'1'
0.889794818249249,-0.626221607880265,-0.268581761505729,'1'
-1.25898566733195,-0.632959161249837,-0.353458081031334,'1'
-0.153503745489534,-0.616115277825908,-0.181987836540103,'1'
-0.91006793575044,-0.619484054510693,-0.856256834065441,'1'
-1.46280889667165,-0.592533841032407,0.00198947854959918,'1'
-0.398782546898322,-0.582427510978049,0.208501293179875,'1'
0.0295916978156158,-0.599271394401979,-0.90292248045703,'1'
-1.35226070448741,-0.562214850869334,-0.0824030084576892,'1'
-1.20025694023408,-0.582427510978049,-0.53240353793055,'1'
1.69472384259076,-0.555477297499762,-0.461413211680617,'1'
-0.27441583069105,-0.575689957608478,-0.797241362643833,'1'
0.917431866295308,-0.575689957608478,-0.833057064812183,'1'
0.27832513023016,-0.535264637391048,-0.236830252491234,'1'
0.70324474393834,-0.535264637391048,-0.0589129396934419,'1'
-0.785701219543168,-0.531895860706262,0.129068089485327,'1'
-0.360781605834988,-0.504945647227976,0.533721416179009,'1'
0.83106609115137,-0.538633414075834,-0.626920220383602,'1'
-0.654425241324381,-0.48473298711926,-0.369593895517177,'1'
0.0779565318962216,-0.494839317173618,-0.398708517306849,'1'
0.979615224398944,-0.498208093858404,-0.363183114649488,'1'
1.36653389704379,-0.471257880380117,-0.17162172483518,'1'
-1.02407075894044,-0.44430766690183,-0.0501918585507936,'1'
0.330144595316523,-0.44430766690183,-0.282153263644497,'1'
-0.512785370088321,-0.434201336847473,-0.0684807277431429,'1'
-1.65626823299407,-0.434201336847473,-0.64539052677032,'1'
-1.14152821313619,-0.44430766690183,-0.714808397335725,'1'
-0.239869520633474,-0.430832560162687,-0.994681317555681,'1'
-0.58533262120923,-0.420726230108329,-0.808393702191019,'1'
-0.381509391869534,-0.346613143043041,1.86124898412181,'1'
1.03834395149683,-0.417357453423543,-0.942512076268246,'1'
1.42526262414167,-0.383669686575685,-0.202357185561211,'1'
0.371600167385614,-0.373563356521327,-0.0498168883490986,'1'
0.810338305116824,-0.370194579836542,-0.944435310528552,'1'
-0.861703101669835,-0.356719473097399,-0.891141158636032,'1'
0.147049152011373,-0.346613143043041,-0.303187882378289,'1'
1.25253107385379,-0.316294152879969,-0.955442500320244,'1'
-0.799519743566199,-0.292712716086468,0.198558534928479,'1'
-0.177686162529838,-0.285975162716896,-0.0393056268886808,'1'
1.45980893419924,-0.302819046140825,-0.909938051972613,'1'
-1.60790339891347,-0.235443512445108,0.868001303083613,'1'
-1.04825317598074,-0.279237609347325,0.570553166635823,'1'
1.14198288166955,-0.296081492771254,-0.97905352721407,'1'
0.174686200057433,-0.279237609347325,-0.0851366621861746,'1'
0.485602990575614,-0.215230852336394,0.322637384250646,'1'
1.26634959787682,-0.289343939401682,-0.901821761477861,'1'
0.354327012356826,-0.269131279292967,-0.827662332232958,'1'
0.886340187243491,-0.255656172553824,0.0560214750325512,'1'
-0.74079101646832,-0.252287395869038,-0.57225924162684,'1'
1.2110755017847,-0.20175574559725,-0.316650522200436,'1'
1.30435053894015,-0.221968405705966,-0.630040940126741,'1'
-0.89624941172741,-0.184911862173322,-0.0293870602632007,'1'
-0.505876108076806,-0.208493298966822,-0.855264977402892,'1'
-0.0705926013513535,-0.208493298966822,-0.814417417044055,'1'
