@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute Class {'1','10','11','2','3','4','5','6','7','8','9'}
@data
-0.48871861597355,-1.13469185538272,-0.299445920293301,1.62994602296813,0.306477890098753,1.60672916253975,-0.846058519626797,0.187390623692478,-0.977895036803554,-1.30181919287163,'1'
-0.170527977490018,-1.06750663638258,-0.331818728397696,1.09183718628624,0.17213084279058,2.07855292263517,-0.793894158235088,0.155488934565358,-0.569556632456174,-0.720005997590411,'4'
1.06042106305365,-0.724689749689546,-1.52151942623423,-0.491294608589464,-0.440048486180684,1.5018794380741,-1.24459424065945,0.434208955360198,-0.872985960587824,0.0634786426809189,'5'
0.890107484121756,0.063444550119817,-1.41630779989494,0.633014917328011,-0.919265788950044,0.732467489421757,-1.21955534719143,-0.306246039642961,0.285855835149009,-1.26790983486444,'6'
0.572936687428235,0.174558566158514,-0.536846513058867,0.698003907265438,-1.72257803058654,0.276062806453634,0.785642704705854,-0.952675003534607,0.879802605108834,-0.555813316713503,'7'
0.31389687276536,0.153886191081547,-0.414099615663035,0.389956094962037,-1.6602520808044,0.416376408312077,0.416319026052556,-1.11386248544006,0.816857159379396,-0.500487522070197,'8'
-0.328603454941773,0.679309057621122,0.0202355597376039,0.679806990082958,-2.22395567105622,0.488846070810394,0.635409343897733,0.0547467583744522,1.04120118390227,-0.502272225123207,'9'
-0.796710836556969,0.490673635043799,0.771554481160447,1.61954778457814,-1.97465187192765,0.0123965875767793,-0.944127519043209,0.964784416632302,1.36077036991326,-0.386266526677566,'10'
-0.714103651566052,0.327878681312685,-0.662291144463399,0.211886262533488,-0.395727810780049,1.68690836360172,-1.10479375212967,0.857326095362003,0.163192915266002,-0.623632032727878,'11'
-0.497897192083652,0.0660285970044379,-1.25444375937297,1.36869028341968,0.629187807859622,1.52963377690324,-1.00881132716893,0.477863898376257,0.52956768912709,-1.34108266003784,'2'
0.130325350563322,0.00315012281199692,-0.934762279342061,0.275575472672166,-0.615946166676952,1.23512940377178,-1.23624794283678,0.439246064169743,0.403676797668214,-1.31788152034871,'3'
-0.502996401033708,-1.17345255865204,-0.205025229988814,1.53376231786074,0.231686750360182,1.81951242689651,-0.773028413678405,0.200822913851266,-0.853618131132612,-1.30003448981862,'1'
-0.0787422163889995,-1.119187574075,-0.555730651119764,1.08923762668874,0.191521138278357,2.05079858380603,-0.860664540816475,0.56013667559883,-0.816496458010123,-0.432668806055823,'4'
1.04512343620348,-0.673008811997129,-1.59705597847782,-0.525088883356926,-0.435893422861874,1.56509765429603,-1.3468363889872,0.49633329734459,-1.02470062465365,0.102742109847136,'5'
0.872770173691563,0.0419108260813099,-1.42709873592974,0.592721743566807,-0.79184384717322,0.3408229303883,-0.649920520793972,-0.704177635597039,0.624792850615214,-1.20544522800909,'6'
0.632087511248891,0.351996452235813,-0.776944839833133,0.530332313226878,-1.63116663757273,0.676958811763472,0.355808366838174,-0.779734267740219,0.931450150322732,-0.97878794027684,'7'
0.340412759305654,0.230546248658633,-0.391168876589088,0.358761379792072,-1.77243879041226,0.545896656181409,0.47474311081127,-1.13233188440839,0.845908903562214,-0.666464906000115,'8'
-0.430587633942904,0.550106713390079,0.12140058506384,0.82798188714029,-2.16578478459289,0.0555700035332234,0.670881109644095,-0.104761687261149,1.10253264384377,-0.311308998451152,'9'
-0.806909254457082,0.443299442159083,0.775601082173497,1.62084756437689,-2.10068879259821,-0.0276930129542045,-0.937867795676204,1.05377333893427,1.39789204303575,-0.371988902253487,'10'
-0.63557583373518,0.205567128773964,-1.0143454325987,0.105304319036109,-0.361102283123304,1.41707451387394,-0.316068607887036,0.18571158742263,1.06541097072128,-0.884198678467318,'11'
-0.523393236833935,0.0651672480428973,-1.29086316849041,1.42458081476586,0.600102364627956,1.52192423833959,-0.98168585924524,0.55006245797974,0.326205479847367,-1.15725824557783,'2'
0.218031744504295,-0.0743712837266289,-0.969832821455156,0.341864242408341,-0.719822749647189,1.10252534047699,-1.20912247491309,0.813671152345943,0.31974953669563,-1.3517908783559,'3'
-0.515234502513844,-1.20446112126749,-0.260328777167156,1.64554338055311,0.270467341335737,1.69770171759083,-0.785547860412415,0.256231110756264,-0.658325850792561,-1.35000617530289,'1'
-0.00531360750818431,-1.14330534499813,-0.705454888602593,0.886471978083974,0.126425146283675,2.06005003008241,-0.485081138796172,0.513123660043074,-0.361352465812648,-0.607569705250789,'4'
1.07571868990382,-0.603239546112366,-1.69552326979535,-0.382113105494588,-0.23368034134648,1.49416989951045,-1.39065445255624,0.491296188535044,-0.947229306832802,-0.118561068726087,'5'
0.864611439371473,0.00917956554277884,-1.43249420394714,0.642113375919251,-0.832009459255045,0.548980471606869,-1.05471596519363,-0.351580018928869,0.485990072852863,-1.36071439362095,'6'
0.535202541197816,0.354580499120434,-0.918575875289863,0.50173715765441,-1.40956326056956,0.786434259367312,-0.184614417179929,-0.502693283215228,0.6570725663739,-1.07159249903335,'7'
0.278202410114963,0.340798915735789,-0.51526464098927,0.204087583740997,-1.61731642651004,0.359325822941062,0.898317725311945,-1.34221141813944,0.766823599953433,-0.566521535031562,'8'
-0.484639248813504,0.443299442159083,0.0728413729072464,0.633014917328011,-1.80567929696273,-0.721551483682769,1.35110438219198,-0.229010371229933,0.986325667112499,0.145574983119373,'9'
-0.842603717107478,0.507900614274605,0.741879407064752,1.44017817235085,-2.25027107207535,-0.0138158435396332,-0.754249243577389,0.983253815600635,1.34624449782185,-0.286323155709014,'10'
-0.563167066644376,0.0694739928505991,-0.975228289472555,0.158595290784799,-0.523149752556873,1.71620461014359,-0.760508966944394,0.843893805203215,0.689352282132586,-0.489779303752138,'11'
-0.591722636764693,0.0832555762352437,-1.26253696139906,1.38038830160841,0.607027470159305,1.6298577782307,-1.11314004995235,0.486259079725499,0.159964943690133,-0.780685901392746,'2'
0.30675798023528,-0.0933209608805152,-0.933413412337711,0.317168426232119,-0.773838572791712,1.2412970346227,-1.30510489987383,0.904339110917759,0.103475441112432,-1.14655002725977,'3'
-0.47342098912338,-1.23202428803678,-0.350702866458594,1.60265064719441,0.270467341335737,1.6807407327508,-0.606102457224936,0.241119784327628,-0.498541257787065,-1.35357558140891,'1'
0.099730096862982,-1.19240223580592,-0.840341589037574,0.696704127466689,0.0474789432262952,2.16644166226079,-0.47464826651783,0.63569330774201,-0.145078370229451,-0.382697120571547,'4'
1.10019489286409,-0.590319311689261,-1.79399056111289,-0.148152741719853,-0.178279497095687,1.34923057451381,-1.23833451729245,0.533272095281255,-0.96498315050008,-0.156039832839294,'5'
0.888067800541733,0.0944531127352673,-1.57547410640822,0.600520422359298,-0.674117053140285,0.707796966018075,-1.1819970069894,-0.37172845416705,0.31974953669563,-1.30181919287163,'6'
0.444436621886808,0.285672582197211,-0.936111146346411,0.517334515239392,-1.06330798400211,0.902077337822072,-0.612362180591942,-0.412025324643412,0.419816655547557,-1.007343189125,'7'
0.147662660993514,0.427795160851358,-0.608336464289407,0.0637113654761565,-1.30430165649306,-0.0600730749215374,1.23634278713022,-1.45974395702883,0.489218044428732,-0.127484583991136,'8'
-0.407131272772644,0.336492170928088,0.00404915568540614,0.686305889076701,-1.90540081661416,-0.363828894329376,1.10280202196744,-0.161848920435996,1.14772424590593,-0.0596658679767616,'9'
-0.932349794628474,0.470001259966832,0.809322757282242,1.34009512784721,-1.69487760846115,-0.974424348570513,0.426751898330898,-0.277702423055538,1.68356752750012,0.374016973904635,'10'
-0.467301938383312,-0.13724975791907,-0.933413412337711,0.226183840319722,-0.487139203793858,1.61598060881613,-0.843971945171129,1.12261382599805,0.812015202015593,-0.541535692289424,'11'
-0.537671021894093,0.0419108260813099,-1.54445016530817,1.40118477838839,0.709519032023272,1.29372189685553,-0.505946883352856,0.0396354319458163,0.765209614165498,-1.12334888757064,'2'
0.479111242747193,-0.0717872368420081,-1.09662631986404,0.193689345351009,-0.795998910492029,1.33226958967378,-1.27380628303881,0.986611888140332,-0.0563091518930642,-0.814595259399933,'3'
-0.441805893633029,-1.24494452245988,-0.45051902478048,1.53636187745824,0.296782742354864,1.6606959324853,-0.322328331254041,0.126945317977935,-0.361352465812648,-1.50170593480873,'1'
0.116047565503163,-1.16139367319047,-0.967135087446456,0.539430771818117,0.00454328893193046,2.14793876970803,-0.42457047958179,0.660878851789736,-0.203181858595086,-0.202442112217551,'4'
0.922742421402118,-0.717798957997224,-1.71980287587365,-0.0922622103736667,-0.186589623733306,1.3384372205247,-1.31762434660784,0.576927038297314,-0.995648880470831,-0.0596658679767616,'5'
0.87786938264162,0.0970371596198882,-1.68203459975186,0.701903246661683,-0.653341736546237,0.712422689156265,-1.30301832541817,-0.175281210594783,0.0243901375036512,-1.20366052495608,'6'
0.253726207154691,0.165945076543111,-0.921273609298563,0.486139800069428,-0.722592791859729,0.811104782770994,-0.470475117606494,-0.779734267740219,0.385922954000936,-0.811025853293914,'7'
0.0721943685326761,0.519959499736169,-0.708152622611293,-0.0805641921849299,-1.07992823727734,-0.0646987980597278,1.2113038936622,-1.45638588448914,0.303609678816286,0.0813256732110174,'8'
-0.305147093771512,0.302038212466476,-0.198280894967065,0.535531432421872,-2.01066242069067,0.0231899415658903,0.91709689541296,-0.0292050551179694,1.19614381954396,-0.225643251906679,'9'
-1.06900859448999,0.61298518758252,0.670389455834212,1.04764467312879,-2.35276263393932,6.13258749382327e-05,-0.140796353610894,0.675990178218372,1.41080392933922,-0.388051229730576,'10'
-0.390813804132463,-0.296599315804023,-1.0413227726857,0.226183840319722,-0.525919794769413,1.5327175923287,-0.827279349525782,1.24350443742714,0.724859969467141,-0.166748051157353,'11'
-0.534611496524059,0.033297336465907,-1.7265472108954,1.41158301677838,0.677663546579066,1.24592275776089,-0.439176500771468,0.229366530438689,0.828155059894937,-1.48921301343766,'2'
0.574976371008257,-0.151031341303715,-1.08043991581184,0.170293308973536,-0.977436675413377,1.09019007877515,-1.18408358144507,0.98829092441018,0.190630673660885,-0.836011696036052,'3'
-0.453024153323154,-1.29231871534459,-0.523357843015369,1.63904448155937,0.3272532066928,1.6298577782307,-0.236778778571638,0.118550136628692,-0.413000011026546,-1.63912806989049,'1'
-0.0114326582482521,-1.07267473015182,-0.917227008285513,0.50173715765441,0.0017732467193908,2.20344744736631,-0.478821415429167,0.486259079725499,-0.456577627300773,-0.182810378634442,'4'
0.874809857271586,-0.762589103997318,-1.61594011653871,-0.0909624305749182,-0.136728863907592,1.39702971360845,-1.32388406997485,0.674311141948523,-0.9988768520467,0.00815284803761312,'5'
0.807500299130839,-0.00718606472648653,-1.49454208614723,0.82798188714029,-0.595170850082904,0.548980471606869,-1.22998821946977,-0.121552049959633,-0.0175734929826409,-1.16261235473686,'6'
0.0191625954520874,0.118570883658395,-0.921273609298563,0.540730551616866,-0.512069583706715,0.9853403543095,-0.775114988134073,-0.673954982739768,0.080879640081352,-0.862782241831199,'7'
0.0966705714929478,0.548384015466998,-0.747269765737437,-0.0376714588262286,-1.25444089666734,0.424085946875728,0.645842216176075,-1.37915021607611,0.54086558964263,-0.125699880938126,'8'
-0.31942487883167,0.381282316928183,-0.501775970945772,0.235282298910962,-1.82922465576932,0.299191422144586,0.844066789464568,-0.111477832340543,1.12028648751105,-0.325586622875231,'9'
-1.09960384819033,0.604371697967117,0.652854184777664,0.822782767945296,-2.40677845708384,-0.0477378132196962,0.213921303852726,0.681027287027917,1.34463051203392,-0.371988902253487,'10'
-0.393873329502497,-0.411158727688881,-1.05076484171614,0.38735653536454,-0.433123380649335,1.77171328780187,-0.864837689727812,1.53733578465062,-0.0143455214067722,0.17413023196753,'11'
-0.723282227676154,0.107373347158372,-1.61594011653871,1.41288279657713,0.600102364627956,1.45870602211765,-1.06514883747197,0.746509701552006,0.261646048329994,-1.63555866378447,'2'
0.503587445707465,-0.188930695611487,-1.01164769859,0.28077459186716,-0.937271063331552,1.01001087771318,-1.23416136838111,0.919450437346395,0.222910389419571,-1.11799477841161,'3'
-0.960905364748792,-1.31471378834464,1.16272591242189,-0.132555384134871,1.90340722562786,1.30914097398283,1.34693123328064,-0.640374257342799,-0.832636315889466,-1.04125254713219,'1'
1.82326272198211,-1.52057619015277,-0.748618632741787,-1.18667680091993,-0.113183505101005,0.857362014152898,1.32815206317963,0.681027287027917,1.33333261151838,0.227671323557826,'4'
1.37045296721709,-1.10023789692111,-0.673082080498198,-1.12558715037875,0.656888229985019,0.254476098475412,0.263999090788766,0.0748951936126334,0.0453719527467972,-0.323801919822221,'5'
1.22971480019553,-0.120884127649805,-1.54445016530817,-0.201443713468543,0.350798565499387,-0.868032716392133,0.0344759006652477,-0.161848920435996,0.126071242143513,-0.72536010674944,'6'
0.515825547187601,0.563888296774724,0.593504036586273,-0.591377653093101,-0.933116000012742,-0.433214741402232,-0.255557948672653,-0.229010371229933,1.22035360636297,-0.530827473971365,'7'
0.85543286326137,-0.372398024419569,1.03593241401301,-0.792843521899123,0.154125568409072,-0.900412778359466,-0.232605629660301,-1.17598682742445,1.80784443317106,0.190192559444619,'8'
0.0191625954520874,1.35977473723795,-0.739176563711339,-1.19447547971242,0.276007425760817,-1.383029892444,0.249393069599088,0.358652323217018,1.3155787678511,-0.289892561815034,'9'
-0.796710836556969,1.39336734673802,1.25984433673508,-1.34005081717225,-1.01206220307012,-0.746222007086452,0.583244982506024,0.492975224804893,0.306837650392155,1.30741667062879,'10'
-1.02107603035946,1.03504617873726,0.816067092303991,-0.245636226625993,-0.801538994917109,0.0864081577878263,0.147150921271339,-0.302887967103264,1.34463051203392,1.61973970490552,'11'
-1.38719923297352,0.426933811889818,0.485594676238288,-0.0155752022475036,-0.192129708158385,1.01926232398956,0.376674111394857,-0.294492785754022,0.692580253708455,1.52336574004299,'2'
0.0732142103226874,-0.298322013727104,0.669040588829862,-0.96311467553518,0.0834894919893105,0.501181332512235,0.0574282196775996,-0.826747283295975,0.595741106432396,-0.0882211168249195,'3'
-1.13733799442075,-1.35519718953704,1.58627015178773,0.178091987766027,1.84108127584572,1.05472620138236,1.44708680715272,-0.578249915358407,-0.902037704770641,-1.01805140744306,'1'
1.53260781182889,-1.44650017946031,-0.803922179920129,-1.09829177460503,0.101494766370818,1.13490540244432,1.29476687188893,0.642409452821403,0.913696306655455,-0.132838693150166,'4'
1.4795760387483,-1.07612012599798,-0.681175282524297,-1.13208604937249,0.56686185807748,0.309984776133697,0.266085665244435,0.246156893137173,0.0631257964140746,-0.423745290790773,'5'
1.23175448377555,-0.229414096803881,-1.25039715835992,-0.545885360136903,0.32586818558653,-0.639830374908072,-0.134536630243889,-0.136663376388269,0.274557934633469,-0.580799159455641,'6'
0.49950807854742,0.827461079006052,0.292706694616265,-0.718756073370457,-0.865249965805521,-0.152587537685346,-0.322328331254041,0.0513886858347553,0.892714491412309,-0.709297779272351,'7'
0.733051848460012,-0.275926940727056,1.1249576363001,-1.11778847158625,0.280162489079626,-1.02376539537788,-0.0364676308274764,-0.994650910280818,1.711005285895,0.104526812900146,'8'
0.0140633865020309,1.15477368439136,-0.316981191349848,-0.723955192565451,-0.420658190692906,-0.994469148836005,-0.593583010490926,0.0984017013905114,2.01766258560252,-0.477286382381069,'9'
-0.756937006746527,1.59406165477691,1.05481655207391,-1.55191492436826,-0.966356506563218,-0.508768219326009,0.925443193235634,0.662557888059585,0.134141171083184,1.10574522563868,'10'
-1.12917926010066,1.0979246529297,0.836300097369238,-0.645968404640539,-0.606251018933063,-0.0816597828997594,0.17010324028369,-0.153453739086754,0.981483709748696,1.39308241717327,'11'
-1.519778665675,0.619875979274842,0.621830243677619,0.202787803942249,-0.568855449063778,1.30914097398283,0.226440750586736,-0.640374257342799,1.04927111284194,0.647076541015144,'2'
0.132365034143345,-0.474037201881322,1.02783921198691,-0.83963559465407,-0.279386037853384,0.585986256712393,0.700093152023452,-0.930847532026578,0.076037682717549,0.284781821254142,'3'
-1.33926666884299,-1.17345255865204,1.76162286235321,0.512135396044398,1.61670785663001,1.05935192452055,1.32606548872396,-1.0634913973446,-1.00533279519844,-0.968079721958781,'1'
1.32965929561663,-1.44047073672952,-0.759409568776586,-0.991709831107647,0.32863822779907,1.35077248222654,1.15705295781482,0.600433546075193,0.681282353192915,-0.402328854154655,'4'
1.20727828081528,-1.15967097526739,-0.673082080498198,-1.00730718869263,0.449135064044545,0.561315733308711,0.228527325042404,0.101759773930208,-0.0885888676517504,-0.46479346101,'5'
1.27050847179598,-0.22596870095772,-1.20588454721637,-0.699259376389229,0.244151940316611,-0.51185203475147,-0.0260347585491347,-0.316320257262052,0.418202669759622,-0.643263766310986,'6'
0.46891282484708,0.94288183985245,0.0795857079289954,-0.640769285445545,-0.78768878385441,-0.223515292470933,-0.38701213937976,0.170600260993994,0.705492140011929,-0.786040010551775,'7'
0.617809726188733,-0.532608931266062,1.17081911444799,-0.710957394577965,-0.354177177591955,-0.871116531817593,0.266085665244435,-1.24986442329778,1.49795916188767,0.281212415148122,'8'
0.107888831183073,1.17889145531449,-0.0876738006103809,-0.792843521899123,-0.779378657216791,-0.440924279965883,-0.597756159402263,0.0698580848030881,1.87240386468843,-0.398759448048635,'9'
-0.693706815765825,1.73101613966181,0.767507880147398,-1.53501778698453,-0.937271063331552,-0.394667048583979,1.49507801963309,0.768337173060036,-0.0433972655895897,0.896934968436524,'10'
-1.18629040034129,0.962692865967877,1.12360876929575,-0.410708261067056,-0.978821696519647,-0.237392461885504,0.211834729397057,-0.250837842737963,0.644160680070425,1.31812488894685,'11'
-1.54629455221529,0.690506594121146,0.705459997947307,0.266477014080927,-0.753063256197665,1.40011352903391,0.065774517500273,-0.573212806548862,0.842680931986345,0.643507134909124,'2'
0.242507947464567,-0.188930695611487,0.601597238612371,-1.14118450796373,-0.103488357357116,0.923664045800294,0.762690385693502,-0.994650910280818,-0.125710540774239,0.0920338915290767,'3'
-1.34334603600304,-1.28284387676765,2.07051340634931,0.75779377800787,1.48374583042811,0.727841766283566,0.848239938375905,-1.14408513829733,-1.49598447473047,-0.777116495286726,'1'
1.28988546580619,-1.50507190884505,-0.704106021598244,-0.879928768415274,0.316173037842642,1.42478405243759,0.979694129083011,0.657520779250039,0.503743916520141,-0.320232513716201,'4'
1.23889337630563,-1.19154088684438,-0.816061982959278,-0.978712033120162,0.372958903199704,0.527393763628648,0.147150921271339,0.153809898295509,-0.0175734929826409,-0.288107858762024,'5'
1.272548155376,-0.156199435072956,-1.3583065187079,-0.704458495584223,0.375728945412244,-0.485639603635057,-0.113670885687205,-0.427136651072048,0.389150925576805,-0.695020154848272,'6'
0.444436621886808,1.08758846539122,-0.151070549814822,-0.782445283509134,-0.768298488366633,-0.0569892594960771,-0.203393587280945,-0.0292050551179694,0.665142495313572,-0.973433831117811,'7'
