@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute Class {'1','2','3'}
@data
0.192508998436618,-1.1932729243459,-1.16025142416553,-0.16564242179774,'1'
0.192508998436618,-1.1932729243459,0.766594690966511,-0.16564242179774,'2'
1.38606478874364,-1.1932729243459,1.73001774853253,-1.1284389984971,'3'
0.192508998436618,1.70171095298023,-0.19682836659951,-0.16564242179774,'3'
-1.00104679187041,-1.1932729243459,0.766594690966511,1.75995073160098,'3'
-1.00104679187041,-1.1932729243459,0.766594690966511,-0.16564242179774,'2'
1.38606478874364,-1.1932729243459,0.766594690966511,-0.16564242179774,'2'
1.38606478874364,1.70171095298023,-0.19682836659951,1.75995073160098,'3'
0.192508998436618,-0.22827829857052,-1.16025142416553,-1.1284389984971,'1'
1.38606478874364,-0.22827829857052,-1.16025142416553,-1.1284389984971,'1'
-1.00104679187041,-0.22827829857052,-1.16025142416553,-1.1284389984971,'1'
0.192508998436618,-0.22827829857052,0.766594690966511,1.75995073160098,'3'
-1.00104679187041,-1.1932729243459,-0.19682836659951,-1.1284389984971,'1'
0.192508998436618,-1.1932729243459,-0.19682836659951,-0.16564242179774,'2'
0.192508998436618,1.70171095298023,-1.16025142416553,1.75995073160098,'3'
-1.00104679187041,-1.1932729243459,0.766594690966511,0.797154154901622,'1'
1.38606478874364,-0.22827829857052,-1.16025142416553,-0.16564242179774,'2'
1.38606478874364,0.736716327204858,-0.19682836659951,-1.1284389984971,'1'
1.38606478874364,-1.1932729243459,0.766594690966511,-0.16564242179774,'1'
-1.00104679187041,-0.22827829857052,-0.19682836659951,-1.1284389984971,'2'
1.38606478874364,-0.22827829857052,-1.16025142416553,0.797154154901622,'1'
0.192508998436618,-1.1932729243459,-0.19682836659951,-1.1284389984971,'1'
0.192508998436618,0.736716327204858,-0.19682836659951,-1.1284389984971,'1'
1.38606478874364,-0.22827829857052,-0.19682836659951,-1.1284389984971,'2'
1.38606478874364,-0.22827829857052,-1.16025142416553,0.797154154901622,'2'
-1.00104679187041,-1.1932729243459,0.766594690966511,-0.16564242179774,'1'
-1.00104679187041,1.70171095298023,-1.16025142416553,-1.1284389984971,'3'
0.192508998436618,-0.22827829857052,-1.16025142416553,0.797154154901622,'1'
-1.00104679187041,-0.22827829857052,-1.16025142416553,0.797154154901622,'2'
-1.00104679187041,-1.1932729243459,-1.16025142416553,-0.16564242179774,'1'
0.192508998436618,1.70171095298023,0.766594690966511,-1.1284389984971,'3'
1.38606478874364,-1.1932729243459,-0.19682836659951,-0.16564242179774,'2'
-1.00104679187041,-1.1932729243459,-0.19682836659951,-0.16564242179774,'2'
-1.00104679187041,-0.22827829857052,-1.16025142416553,-0.16564242179774,'2'
1.38606478874364,1.70171095298023,0.766594690966511,-0.16564242179774,'3'
0.192508998436618,-0.22827829857052,-0.19682836659951,-1.1284389984971,'2'
0.192508998436618,-0.22827829857052,-1.16025142416553,-0.16564242179774,'2'
1.38606478874364,-1.1932729243459,-0.19682836659951,-1.1284389984971,'1'
-1.00104679187041,-0.22827829857052,-0.19682836659951,0.797154154901622,'2'
1.38606478874364,0.736716327204858,-1.16025142416553,-1.1284389984971,'1'
1.38606478874364,0.736716327204858,0.766594690966511,-1.1284389984971,'1'
0.192508998436618,-1.1932729243459,0.766594690966511,-0.16564242179774,'1'
-1.00104679187041,-0.22827829857052,1.73001774853253,-0.16564242179774,'3'
-1.00104679187041,-1.1932729243459,-0.19682836659951,1.75995073160098,'3'
-1.00104679187041,0.736716327204858,-0.19682836659951,-1.1284389984971,'1'
0.192508998436618,1.70171095298023,1.73001774853253,-0.16564242179774,'3'
-1.00104679187041,0.736716327204858,-0.19682836659951,1.75995073160098,'3'
1.38606478874364,-1.1932729243459,1.73001774853253,-0.16564242179774,'3'
-1.00104679187041,-0.22827829857052,1.73001774853253,1.75995073160098,'3'
-1.00104679187041,1.70171095298023,-0.19682836659951,-1.1284389984971,'3'
1.38606478874364,1.70171095298023,-1.16025142416553,-0.16564242179774,'3'
0.192508998436618,-0.22827829857052,1.73001774853253,0.797154154901622,'3'
-1.00104679187041,-0.22827829857052,-1.16025142416553,0.797154154901622,'1'
-1.00104679187041,1.70171095298023,1.73001774853253,-1.1284389984971,'3'
1.38606478874364,0.736716327204858,0.766594690966511,-0.16564242179774,'2'
0.192508998436618,-0.22827829857052,-1.16025142416553,0.797154154901622,'2'
1.38606478874364,0.736716327204858,-0.19682836659951,-1.1284389984971,'2'
-1.00104679187041,-1.1932729243459,-1.16025142416553,0.797154154901622,'1'
0.192508998436618,0.736716327204858,-0.19682836659951,0.797154154901622,'2'
-1.00104679187041,0.736716327204858,-0.19682836659951,-1.1284389984971,'2'
1.38606478874364,-1.1932729243459,1.73001774853253,1.75995073160098,'3'
0.192508998436618,0.736716327204858,-0.19682836659951,-1.1284389984971,'2'
0.192508998436618,-1.1932729243459,0.766594690966511,-1.1284389984971,'1'
1.38606478874364,-1.1932729243459,-1.16025142416553,-0.16564242179774,'1'
0.192508998436618,-0.22827829857052,1.73001774853253,-1.1284389984971,'3'
0.192508998436618,-0.22827829857052,-1.16025142416553,1.75995073160098,'3'
