@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute Class {'1','2','3','4','5','6','7','8'}
@data
-0.0516843155061507,-1.4174168878606,-0.174881538303449,-0.0545544725589981,0.4900500831782,-1.20591888830505,-0.71501730819608,'1'
-2.20958094397597,-0.674960422790764,-0.174881538303449,-0.0545544725589981,0.326618988440855,-0.696072604711427,-0.285239462840297,'1'
0.307965122572152,-0.674960422790764,-0.174881538303449,-0.0545544725589981,-0.0819587484025079,-0.603373280421677,-0.189733274983456,'1'
0.462100596034282,-0.0674960422790764,-0.174881538303449,-0.0545544725589981,0.16318789370351,-0.232575983262677,-0.66726421426766,'1'
-1.38752508551127,-1.21492876102337,-0.174881538303449,-0.0545544725589981,0.408334535809528,-1.15956922616018,-0.71501730819608,'1'
0.873128525266628,-0.74245646506984,-0.174881538303449,-0.0545544725589981,-1.14426086419525,-0.557023618276802,-0.189733274983456,'1'
-1.07925413858702,-1.48491293013968,-0.174881538303449,-0.0545544725589981,-0.49053648524587,-1.25226855044993,-0.7627704021245,'1'
-1.49028206781936,-1.07993667646522,-0.174881538303449,-0.0545544725589981,0.0814723463348372,-1.02052023972555,-0.524004932482399,'1'
-1.5416605589734,-0.404976253674458,-0.174881538303449,-0.0545544725589981,-0.327105390508525,0.0455219896065739,0.335550758229168,'1'
-0.411333753584453,-0.674960422790764,-0.174881538303449,-0.0545544725589981,0.4900500831782,-1.4840168611743,-0.953782777838182,'1'
-0.411333753584453,-1.75489709925599,-0.174881538303449,-0.0545544725589981,0.571765630546872,-1.06686990187043,-0.619511120339239,'1'
-1.28476810320319,-0.134992084558153,-0.174881538303449,-0.0545544725589981,-0.49053648524587,-1.53036652331918,-1.0015358717666,'1'
-0.565469227046583,-1.21492876102337,-0.174881538303449,-0.0545544725589981,-0.327105390508525,-1.20591888830505,-0.71501730819608,'1'
0.0510726668019359,-6.05307491464913e-17,-0.174881538303449,-0.0545544725589981,-0.327105390508525,-0.835121591146052,-0.71501730819608,'1'
-1.43890357666532,-0.472472295953535,-0.174881538303449,-0.0545544725589981,-0.16367429577118,-1.57671618546405,-1.04928896569502,'1'
-1.28476810320319,-0.674960422790764,-0.174881538303449,-0.0545544725589981,-0.327105390508525,-0.278925645407552,0.096785288587066,'1'
-0.822361682816799,-0.337480211395382,-0.174881538303449,-0.0545544725589981,-0.980829769457905,-1.20591888830505,-0.71501730819608,'1'
-0.308576771276367,-1.55240897241876,-0.174881538303449,-0.0545544725589981,0.408334535809528,0.0918716517514491,0.383303852157588,'1'
-1.38752508551127,-0.674960422790764,-0.174881538303449,-0.0545544725589981,-0.899114222089232,-1.02052023972555,-0.571758026410819,'1'
-0.462712244738497,0.472472295953534,-0.174881538303449,-0.0545544725589981,-0.899114222089232,-1.34496787473968,-0.858276589981341,'1'
-0.51409073589254,-0.337480211395382,-0.174881538303449,-0.0545544725589981,-0.980829769457905,-1.2986182125948,-2.38637559569079,'1'
-0.976497156278929,-1.82239314153506,-0.174881538303449,-0.0545544725589981,1.87921438844563,-2.08656246905768,-1.71783228069291,'1'
0.0510726668019359,0.269984169116306,-0.174881538303449,-0.0545544725589981,-0.735683127351888,-0.742422266856302,-0.332992556768717,'1'
-1.02787564743297,-2.2948654374886,-0.174881538303449,-0.0545544725589981,0.4900500831782,-1.80846449618843,-1.28805443533712,'1'
-0.719604700508713,-0.74245646506984,-0.174881538303449,-0.0545544725589981,-0.16367429577118,-1.2986182125948,-1.28805443533712,'1'
-1.07925413858702,-0.877448549627993,-0.174881538303449,-0.0545544725589981,-0.16367429577118,-0.278925645407552,0.096785288587066,'1'
-1.28476810320319,-0.674960422790764,-0.174881538303449,-0.0545544725589981,-0.245389843139853,-0.788771929001177,-0.380745650697138,'1'
-1.49028206781936,0.0674960422790763,-0.174881538303449,-0.0545544725589981,-0.000243201033835361,-0.835121591146052,-0.428498744625558,'1'
-0.35995526243041,-0.877448549627993,-0.174881538303449,-0.0545544725589981,0.244903441072182,-0.696072604711427,-0.285239462840297,'1'
-0.35995526243041,-0.74245646506984,-0.174881538303449,-0.0545544725589981,-0.245389843139853,-0.881471253290927,-0.428498744625558,'1'
0.153829649110023,-0.809952507348916,-0.174881538303449,-0.0545544725589981,-0.49053648524587,-1.1132195640153,-0.66726421426766,'1'
-0.822361682816799,-1.1474327187443,-0.174881538303449,-0.0545544725589981,-0.980829769457905,-0.696072604711427,-0.285239462840297,'1'
0.307965122572152,0.0674960422790763,-0.174881538303449,-0.0545544725589981,-1.30769195893259,-0.603373280421677,-0.189733274983456,'1'
-0.51409073589254,-1.4174168878606,-0.174881538303449,-0.0545544725589981,-0.653967579983215,-0.696072604711427,-0.285239462840297,'1'
-1.33614659435723,-1.01244063418615,-0.174881538303449,-0.0545544725589981,-1.55283860103861,-1.43766719902943,-0.906029683909762,'1'
-0.719604700508713,0.269984169116306,-0.174881538303449,-0.0545544725589981,-0.735683127351888,-0.557023618276802,-0.189733274983456,'1'
-1.07925413858702,0.134992084558153,-0.174881538303449,-0.0545544725589981,-0.653967579983215,-0.974170577580677,-0.524004932482399,'1'
0.770371542958541,-0.202488126837229,-0.174881538303449,-0.0545544725589981,0.735196725284217,-0.927820915435802,-0.476251838553978,'1'
-0.925118665124885,-0.539968338232611,-0.174881538303449,-0.0545544725589981,-1.22597641156392,-1.02052023972555,-0.571758026410819,'1'
-0.616847718200626,-0.269984169116305,-0.174881538303449,-0.0545544725589981,-0.16367429577118,-1.2986182125948,-1.0015358717666,'1'
-0.873740173970842,-0.337480211395382,-0.174881538303449,-0.0545544725589981,0.16318789370351,-0.835121591146052,-0.428498744625558,'1'
-1.02787564743297,-0.877448549627993,-0.174881538303449,-0.0545544725589981,0.735196725284217,-0.417974631842177,-0.0464739931981952,'1'
-0.51409073589254,-6.05307491464913e-17,-0.174881538303449,-0.0545544725589981,-0.408820937877198,-0.510673956131927,-0.141980181055036,'1'
-1.13063262974106,-0.809952507348916,-0.174881538303449,-0.0545544725589981,-0.000243201033835361,-0.788771929001177,-0.380745650697138,'1'
0.564857578342368,-0.337480211395382,-0.174881538303449,-0.0545544725589981,-0.16367429577118,-0.696072604711427,-0.428498744625558,'1'
-1.69579603243553,-0.809952507348916,-0.174881538303449,-0.0545544725589981,-0.408820937877198,-0.371624969697302,0.00127910073022519,'1'
-0.308576771276367,-1.01244063418615,-0.174881538303449,-0.0545544725589981,0.408334535809528,0.230920638186075,0.52656313394285,'1'
-0.35995526243041,-0.674960422790764,-0.174881538303449,-0.0545544725589981,-0.899114222089232,-1.02052023972555,-0.524004932482399,'1'
-0.411333753584453,-1.01244063418615,-0.174881538303449,-0.0545544725589981,0.653481177915544,-1.62306584760893,-1.09704205962344,'1'
-1.38752508551127,-1.1474327187443,-0.174881538303449,-0.0545544725589981,-0.572252032614543,-0.788771929001177,-0.332992556768717,'1'
-0.668226209354669,0.134992084558153,-0.174881538303449,-0.0545544725589981,-0.653967579983215,-0.371624969697302,-0.66726421426766,'1'
-1.07925413858702,-1.34992084558153,-0.174881538303449,-0.0545544725589981,-0.408820937877198,-2.17926179334743,-1.57457299890765,'1'
-1.43890357666532,-0.944944591907069,-0.174881538303449,-0.0545544725589981,-1.22597641156392,-0.510673956131927,-0.141980181055036,'1'
-1.38752508551127,0.539968338232611,-0.174881538303449,-0.0545544725589981,-1.06254531682658,0.138221313896324,0.431056946086009,'1'
-0.154441297814237,-0.202488126837229,-0.174881538303449,-0.0545544725589981,-2.28827852735667,-1.57671618546405,-1.14479515355186,'1'
